auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
95,top,outgoing_up,air,-3,3,-3,3,p,-1.8849555921538758e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.8151760137703050e-01+0.0000000000000000e+00j,3.8151760137703050e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.9127748475483857e-05-1.0687348319042334e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9127748475483857e-05-1.0687348319042334e-05j,8.9929202918787299e-01+4.3734865523876693e-01j,-1.2527334324911660e-05-1.7976542229967420e-05j,1.9677109503787406e-06,3.935421900757482e-10,dtn_port_modal_amplitudes,3.935421900757482e-10,0.0
96,top,outgoing_up,air,-3,4,-3,4,s,-1.8849555921538758e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.0798972539770662e-07-9.0623998240959947e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.0798972539770662e-07-9.0623998240959947e-08j,-9.7634864447195091e-01+2.1620204540610613e-01j,-8.5842528226374166e-08+1.1182821735301761e-07j,7.331875474321121e-11,1.4663750948642246e-14,dtn_port_modal_amplitudes,1.4663750948642246e-14,0.0
97,top,outgoing_up,air,-3,4,-3,4,p,-1.8849555921538758e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.0701642082401350e-07-2.1246339489291414e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.0701642082401350e-07-2.1246339489291414e-08j,-9.7634864447195091e-01+2.1620204540610613e-01j,-1.9752669979998322e-07+6.5501208375163491e-08j,1.5976411962763203e-10,3.1952823925526414e-14,dtn_port_modal_amplitudes,3.1952823925526414e-14,0.0
98,top,outgoing_up,air,-3,5,-3,5,s,-1.8849555921538758e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.0931275137416008e-06-1.4956379622175572e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,5.0931275137416008e-06-1.4956379622175572e-06j,-9.0923179921555264e-01-4.1629020562012875e-01j,-5.2534529277783274e-06-7.6033750458287391e-07j,8.688696535049127e-08,1.7377393070098258e-11,dtn_port_modal_amplitudes,1.7377393070098258e-11,0.0
99,top,outgoing_up,air,-3,5,-3,5,p,-1.8849555921538758e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.1635869142029954e-06-1.9056959697475872e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,5.1635869142029954e-06-1.9056959697475872e-06j,-9.0923179921555264e-01-4.1629020562012875e-01j,-5.4882199875023473e-06-4.1683128291954527e-07j,9.34163159616914e-08,1.8683263192338285e-11,dtn_port_modal_amplitudes,1.8683263192338285e-11,0.0
100,top,outgoing_up,air,-3,6,-3,6,s,-1.8849555921538758e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.9739288900240981e-01+0.0000000000000000e+00j,1.9739288900240981e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.0885058698162871e-08+1.5789475438970705e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,5.0885058698162871e-08+1.5789475438970705e-08j,6.2961949883906554e-01+7.7690365340989609e-01j,1.9771324001971575e-08+4.9474149619396212e-08j,6.019481810550516e-12,1.2038963621101035e-15,dtn_port_modal_amplitudes,1.2038963621101035e-15,0.0
101,top,outgoing_up,air,-3,6,-3,6,p,-1.8849555921538758e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.9739288900240981e-01+0.0000000000000000e+00j,1.9739288900240981e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.3549528157877038e-07-1.5871207847816976e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.3549528157877038e-07-1.5871207847816976e-08j,6.2961949883906554e-01+7.7690365340989609e-01j,-1.3594202180559319e-07-1.9294996655045206e-07j,1.181375513927758e-10,2.3627510278555166e-14,dtn_port_modal_amplitudes,2.3627510278555166e-14,0.0
102,top,outgoing_up,air,-2,-7,-2,-7,s,-1.2566370614359174e-01+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.4712795573210398e-07-4.4503670032089102e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.4712795573210398e-07-4.4503670032089102e-08j,-6.7238056785442979e-01+7.4020562816811553e-01j,-2.0046022496141040e-07+2.8686946945517804e-07j,1.1304397508782459e-10,2.2608795017564922e-14,dtn_port_modal_amplitudes,2.2608795017564922e-14,0.0
103,top,outgoing_up,air,-2,-7,-2,-7,p,-1.2566370614359174e-01+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.4772139637317536e-07+4.0132332702233488e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.4772139637317536e-07+4.0132332702233488e-07j,-6.7238056785442979e-01+7.4020562816811553e-01j,1.3845349492777445e-07-7.4928902959684173e-07j,5.358799724472143e-10,1.0717599448944289e-13,dtn_port_modal_amplitudes,1.0717599448944289e-13,0.0
104,top,outgoing_up,air,-2,-6,-2,-6,s,-1.2566370614359174e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.5143234389449769e-08+1.3282896139609516e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.5143234389449769e-08+1.3282896139609516e-08j,6.1846703843426665e-01-7.8581074208128976e-01j,2.5988104181956859e-08-1.1542790236603078e-08j,2.104736928246554e-12,4.2094738564931086e-16,dtn_port_modal_amplitudes,4.2094738564931086e-16,0.0
105,top,outgoing_up,air,-2,-6,-2,-6,p,-1.2566370614359174e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.9334744962981658e-08+7.2370999326613102e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.9334744962981658e-08+7.2370999326613102e-08j,6.1846703843426665e-01-7.8581074208128976e-01j,3.2542665461187911e-08+7.5668742750997600e-08j,1.7659998279090773e-11,3.531999655818155e-15,dtn_port_modal_amplitudes,3.531999655818155e-15,0.0
106,top,outgoing_up,air,-2,-5,-2,-5,s,-1.2566370614359174e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.4141546105682631e-07-7.8694680855321014e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4141546105682631e-07-7.8694680855321014e-08j,8.5679860779751749e-01+5.1565118605141957e-01j,1.6174357567351705e-07+5.4955572220518240e-09j,8.99196264585236e-11,1.7983925291704723e-14,dtn_port_modal_amplitudes,1.7983925291704723e-14,0.0
107,top,outgoing_up,air,-2,-5,-2,-5,p,-1.2566370614359174e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.9250831495343269e-07+1.5782181914515291e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9250831495343269e-07+1.5782181914515291e-07j,8.5679860779751749e-01+5.1565118605141957e-01j,-2.4632186446853790e-07+3.5954373993140806e-08j,2.1274583040547721e-10,4.254916608109545e-14,dtn_port_modal_amplitudes,4.254916608109545e-14,0.0
108,top,outgoing_up,air,-2,-4,-2,-4,s,-1.2566370614359174e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.3104723350303491e-08-1.2051321420861101e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.3104723350303491e-08-1.2051321420861101e-08j,8.2727773975193930e-01-5.6179314815234493e-01j,2.0616450907930972e-08-2.8567796695753540e-08j,4.947143664460547e-12,9.894287328921096e-16,dtn_port_modal_amplitudes,9.894287328921096e-16,0.0
109,top,outgoing_up,air,-2,-4,-2,-4,p,-1.2566370614359174e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.8605951515061122e-08-4.6917777299765591e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.8605951515061122e-08-4.6917777299765591e-08j,8.2727773975193930e-01-5.6179314815234493e-01j,-9.9659817111495613e-08+1.0964183687945297e-08j,4.006756015723973e-11,8.013512031447947e-15,dtn_port_modal_amplitudes,8.013512031447947e-15,0.0
110,top,outgoing_up,air,-2,-3,-2,-3,s,-1.2566370614359174e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.5869707562281725e-08+1.4740826990290723e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.5869707562281725e-08+1.4740826990290723e-07j,-9.8307753301096346e-01+1.8318996721730726e-01j,2.7920538149298332e-08-1.5514852821833922e-07j,1.0854026684173659e-10,2.1708053368347322e-14,dtn_port_modal_amplitudes,2.1708053368347322e-14,0.0
111,top,outgoing_up,air,-2,-3,-2,-3,p,-1.2566370614359174e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.0488606544542054e-07-1.5071984797187924e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.0488606544542054e-07-1.5071984797187924e-07j,-9.8307753301096346e-01+1.8318996721730726e-01j,-7.5500770456344395e-08+1.6738337121048142e-07j,1.4726846053419773e-10,2.945369210683955e-14,dtn_port_modal_amplitudes,2.945369210683955e-14,0.0
112,top,outgoing_up,air,-2,-2,-2,-2,s,-1.2566370614359174e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.1611369510098062e-07+7.4849372960151600e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1611369510098062e-07+7.4849372960151600e-08j,5.6801263457555562e-01-8.2301983388162425e-01j,-1.1795405427991421e-07+3.0268323036113956e-07j,4.876710193746235e-10,9.75342038749247e-14,dtn_port_modal_amplitudes,9.75342038749247e-14,0.0
113,top,outgoing_up,air,-2,-2,-2,-2,p,-1.2566370614359174e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.6820990530204794e-07-4.6929502212396368e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.6820990530204794e-07-4.6929502212396368e-08j,5.6801263457555562e-01-8.2301983388162425e-01j,1.1372270381488275e-07-2.4739862189808032e-07j,3.426069040360821e-10,6.852138080721644e-14,dtn_port_modal_amplitudes,6.852138080721644e-14,0.0
114,top,outgoing_up,air,-2,-1,-2,-1,s,-1.2566370614359174e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2293581145351822e-06-1.1138476532935971e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2293581145351822e-06-1.1138476532935971e-06j,9.2544162730200263e-01+3.7889021425291680e-01j,1.5597251500538802e-06-5.6500922542074625e-07j,1.3117982159152613e-08,2.6235964318305233e-12,dtn_port_modal_amplitudes,2.6235964318305233e-12,0.0
115,top,outgoing_up,air,-2,-1,-2,-1,p,-1.2566370614359174e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.7927702521804967e-07+4.9626867028969266e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.7927702521804967e-07+4.9626867028969266e-07j,9.2544162730200263e-01+3.7889021425291680e-01j,-7.2411841568952693e-07+2.3978528961523509e-07j,2.773505238530457e-09,5.547010477060915e-13,dtn_port_modal_amplitudes,5.547010477060915e-13,0.0
116,top,outgoing_up,air,-2,0,-2,0,s,-1.2566370614359174e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.7661200714892693e-06+1.7803412956945438e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.7661200714892693e-06+1.7803412956945438e-06j,6.7394754447913596e-01+7.3877920063476543e-01j,-2.5055514047257866e-06-1.0491613007171585e-07j,3.0276157035177946e-08,6.05523140703559e-12,dtn_port_modal_amplitudes,6.05523140703559e-12,0.0
117,top,outgoing_up,air,-2,0,-2,0,p,-1.2566370614359174e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.5959375872084063e-15+7.1533447851359187e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,5.5959375872084063e-15+7.1533447851359187e-15j,6.7394754447913596e-01+7.3877920063476543e-01j,-1.5133739462699758e-15+8.9551414502348497e-15j,3.97106990009621e-25,7.942139800192421e-29,dtn_port_modal_amplitudes,7.942139800192421e-29,0.0
118,top,outgoing_up,air,-2,1,-2,1,s,-1.2566370614359174e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2293581394081914e-06-1.1138476369524530e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2293581394081914e-06-1.1138476369524530e-06j,9.2544162730200263e-01+3.7889021425291680e-01j,1.5597251668808989e-06-5.6500920087383160e-07j,1.3117982277141904e-08,2.6235964554283815e-12,dtn_port_modal_amplitudes,2.6235964554283815e-12,0.0
119,top,outgoing_up,air,-2,1,-2,1,p,-1.2566370614359174e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.7927704144808344e-07-4.9626867912810167e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,5.7927704144808344e-07-4.9626867912810167e-07j,9.2544162730200263e-01+3.7889021425291680e-01j,7.2411843405826246e-07-2.3978529164526570e-07j,2.7735053699774214e-09,5.547010739954844e-13,dtn_port_modal_amplitudes,5.547010739954844e-13,0.0
120,top,outgoing_up,air,-2,2,-2,2,s,-1.2566370614359174e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.1611369350110760e-07+7.4849386065972096e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1611369350110760e-07+7.4849386065972096e-08j,5.6801263457555562e-01-8.2301983388162425e-01j,-1.1795404258481589e-07+3.0268323648868395e-07j,4.876710237667535e-10,9.753420475335072e-14,dtn_port_modal_amplitudes,9.753420475335072e-14,0.0
121,top,outgoing_up,air,-2,2,-2,2,p,-1.2566370614359174e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,4.3015589937235565e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.6820990536316396e-07+4.6929486965697603e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.6820990536316396e-07+4.6929486965697603e-08j,5.6801263457555562e-01-8.2301983388162425e-01j,-1.1372271639793291e-07+2.4739861328806246e-07j,3.42606897574536e-10,6.852137951490721e-14,dtn_port_modal_amplitudes,6.852137951490721e-14,0.0
122,top,outgoing_up,air,-2,3,-2,3,s,-1.2566370614359174e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.5869686188857208e-08+1.4740827734974712e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.5869686188857208e-08+1.4740827734974712e-07j,-9.8307753301096346e-01+1.8318996721730726e-01j,2.7920515773378526e-08-1.5514853162376327e-07j,1.0854026599963424e-10,2.170805319992685e-14,dtn_port_modal_amplitudes,2.170805319992685e-14,0.0
123,top,outgoing_up,air,-2,3,-2,3,p,-1.2566370614359174e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,4.0656474141600307e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.0488602185423430e-07+1.5071983657314964e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0488602185423430e-07+1.5071983657314964e-07j,-9.8307753301096346e-01+1.8318996721730726e-01j,7.5500729690961467e-08-1.6738335201917848e-07j,1.472684055873646e-10,2.945368111747292e-14,dtn_port_modal_amplitudes,2.945368111747292e-14,0.0
124,top,outgoing_up,air,-2,4,-2,4,s,-1.2566370614359174e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.3104737467252434e-08-1.2051337480461484e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.3104737467252434e-08-1.2051337480461484e-08j,8.2727773975193930e-01-5.6179314815234493e-01j,2.0616453564395125e-08-2.8567817912308641e-08j,4.947148932859178e-12,9.894297865718358e-16,dtn_port_modal_amplitudes,9.894297865718358e-16,0.0
125,top,outgoing_up,air,-2,4,-2,4,p,-1.2566370614359174e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,3.7102560105686949e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.8605981670180134e-08+4.6917776303669033e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,8.8605981670180134e-08+4.6917776303669033e-08j,8.2727773975193930e-01-5.6179314815234493e-01j,9.9659841498554103e-08-1.0964201452933054e-08j,4.00675810847867e-11,8.013516216957341e-15,dtn_port_modal_amplitudes,8.013516216957341e-15,0.0
126,top,outgoing_up,air,-2,5,-2,5,s,-1.2566370614359174e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.4141547441110638e-07-7.8694685360773143e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4141547441110638e-07-7.8694685360773143e-08j,8.5679860779751749e-01+5.1565118605141957e-01j,1.6174358943868738e-07+5.4955602479370691e-09j,8.991964186025779e-11,1.798392837205156e-14,dtn_port_modal_amplitudes,1.798392837205156e-14,0.0
127,top,outgoing_up,air,-2,5,-2,5,p,-1.2566370614359174e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.9250833711931732e-07-1.5782181674666882e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9250833711931732e-07-1.5782181674666882e-07j,8.5679860779751749e-01+5.1565118605141957e-01j,2.4632188222345581e-07-3.5954360508258270e-08j,2.1274585710606644e-10,4.25491714212133e-14,dtn_port_modal_amplitudes,4.25491714212133e-14,0.0
128,top,outgoing_up,air,-2,6,-2,6,s,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.5143238476658158e-08+1.3282916373738985e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.5143238476658158e-08+1.3282916373738985e-08j,6.1846703843426665e-01-7.8581074208128976e-01j,2.5988122609956816e-08-1.1542780934233208e-08j,2.104738862364027e-12,4.2094777247280547e-16,dtn_port_modal_amplitudes,4.2094777247280547e-16,0.0
129,top,outgoing_up,air,-2,6,-2,6,p,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.9334723228342714e-08-7.2371027586649936e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9334723228342714e-08-7.2371027586649936e-08j,6.1846703843426665e-01-7.8581074208128976e-01j,-3.2542701110386210e-08-7.5668743149586133e-08j,1.766000447541654e-11,3.532000895083309e-15,dtn_port_modal_amplitudes,3.532000895083309e-15,0.0
130,top,outgoing_up,air,-2,7,-2,7,s,-1.2566370614359174e-01+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.4712803685209983e-07-4.4503537680760672e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.4712803685209983e-07-4.4503537680760672e-08j,-6.7238056785442979e-01+7.4020562816811553e-01j,-2.0046037747211745e-07+2.8686944051019421e-07j,1.1304401619493057e-10,2.260880323898612e-14,dtn_port_modal_amplitudes,2.260880323898612e-14,0.0
131,top,outgoing_up,air,-2,7,-2,7,p,-1.2566370614359174e-01+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,8.5914018327812577e-02+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.4772144401349231e-07-4.0132336161435920e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,6.4772144401349231e-07-4.0132336161435920e-07j,-6.7238056785442979e-01+7.4020562816811553e-01j,-1.3845350135498671e-07+7.4928908811947747e-07j,5.358800550350811e-10,1.0717601100701624e-13,dtn_port_modal_amplitudes,1.0717601100701624e-13,0.0
132,top,outgoing_up,air,-1,-7,-1,-7,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.5064782743148491e-05-1.8350912523759442e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,1.5064782743148491e-05-1.8350912523759442e-05j,2.6849921349020295e-01+9.6327990343157399e-01j,2.1721947561704408e-05+9.5843968865807953e-06j,8.396630596887625e-07,1.6793261193775253e-10,dtn_port_modal_amplitudes,1.6793261193775253e-10,0.0
133,top,outgoing_up,air,-1,-7,-1,-7,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.3415015757099329e-05+3.7423296784003369e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.3415015757099329e-05+3.7423296784003369e-05j,2.6849921349020295e-01+9.6327990343157399e-01j,-4.2336023026827775e-05-1.2507088364632079e-05j,2.902778532050976e-06,5.805557064101953e-10,dtn_port_modal_amplitudes,5.805557064101953e-10,0.0
134,top,outgoing_up,air,-1,-6,-1,-6,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8526993155256357e-08-5.0720716141499504e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8526993155256357e-08-5.0720716141499504e-08j,1.4242533435261126e-01+9.8980554864809023e-01j,5.4266612806473000e-08+2.1012261156261879e-08j,9.662687962200553e-12,1.932537592440111e-15,dtn_port_modal_amplitudes,1.932537592440111e-15,0.0
