auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
288,top,outgoing_up,air,4,-1,4,-1,s,2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.1468489884759482e-07-3.3621602715877322e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,7.1468489884759482e-07-3.3621602715877322e-07j,-9.7095698779347139e-01-2.3925410728977792e-01j,-7.7436936204093052e-07+1.5546000351070385e-07j,2.5912298148755884e-09,5.182459629751178e-13,dtn_port_modal_amplitudes,5.182459629751178e-13,0.0
289,top,outgoing_up,air,4,-1,4,-1,p,2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.7927765497569486e-07-3.1275311798491524e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.7927765497569486e-07-3.1275311798491524e-08j,-9.7095698779347139e-01-2.3925410728977792e-01j,-1.8155363865843547e-07-1.2525932762049742e-08j,1.3756941289921253e-10,2.751388257984251e-14,dtn_port_modal_amplitudes,2.751388257984251e-14,0.0
290,top,outgoing_up,air,4,0,4,0,s,2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.1762544943565000e-06+7.9305306269554816e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1762544943565000e-06+7.9305306269554816e-07j,-7.6608887206586218e-01-6.4273465761296478e-01j,1.4108381675645083e-06+1.4847040340712611e-07j,8.469287035559343e-09,1.693857407111869e-12,dtn_port_modal_amplitudes,1.693857407111869e-12,0.0
291,top,outgoing_up,air,4,0,4,0,p,2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.1960065667994118e-15-2.1139818676725118e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1960065667994118e-15-2.1139818676725118e-15j,-7.6608887206586218e-01-6.4273465761296478e-01j,-4.4248209017578213e-16+2.3882128557875968e-15j,2.4826386971781352e-26,4.9652773943562715e-30,dtn_port_modal_amplitudes,4.9652773943562715e-30,0.0
292,top,outgoing_up,air,4,1,4,1,s,2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.1468489822812945e-07-3.3621602668375015e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,7.1468489822812945e-07-3.3621602668375015e-07j,-9.7095698779347139e-01-2.3925410728977792e-01j,-7.7436936132580495e-07+1.5546000319768653e-07j,2.5912298098707693e-09,5.18245961974154e-13,dtn_port_modal_amplitudes,5.18245961974154e-13,0.0
293,top,outgoing_up,air,4,1,4,1,p,2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.7927766656166165e-07+3.1275308792218050e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.7927766656166165e-07+3.1275308792218050e-08j,-9.7095698779347139e-01-2.3925410728977792e-01j,1.8155364918864761e-07+1.2525938453002123e-08j,1.3756942937402496e-10,2.7513885874804996e-14,dtn_port_modal_amplitudes,2.7513885874804996e-14,0.0
294,top,outgoing_up,air,4,2,4,2,s,2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.0594408994078588e-08-9.8741333680094679e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.0594408994078588e-08-9.8741333680094679e-08j,-3.9455290590031500e-01+9.1887322544822103e-01j,1.0280188073660410e-07+1.0846296862882944e-08j,4.2592940244660544e-11,8.518588048932111e-15,dtn_port_modal_amplitudes,8.518588048932111e-15,0.0
295,top,outgoing_up,air,4,2,4,2,p,2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,3.7102560105686944e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8942911151294267e-08+7.7954500179843887e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8942911151294267e-08+7.7954500179843887e-08j,-3.9455290590031500e-01+9.1887322544822103e-01j,-8.3049812718414858e-08-4.1623084505129887e-09j,2.7560976780574343e-11,5.5121953561148695e-15,dtn_port_modal_amplitudes,5.5121953561148695e-15,0.0
296,top,outgoing_up,air,4,3,4,3,s,2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.8371471978069366e-08-3.1103451552510055e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.8371471978069366e-08-3.1103451552510055e-08j,8.7260299274433129e-01-4.8843015575784887e-01j,-7.4853014752797713e-08+6.2537237982432294e-09j,2.0814143859347748e-11,4.162828771869551e-15,dtn_port_modal_amplitudes,4.162828771869551e-15,0.0
297,top,outgoing_up,air,4,3,4,3,p,2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,3.4339596363008185e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.0527878018689083e-08+1.3511811620212196e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,7.0527878018689083e-08+1.3511811620212196e-08j,8.7260299274433129e-01-4.8843015575784887e-01j,6.8142413685246192e-08-2.2657495188744078e-08j,1.902371017677641e-11,3.8047420353552824e-15,dtn_port_modal_amplitudes,3.8047420353552824e-15,0.0
298,top,outgoing_up,air,4,4,4,4,s,2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.1869648560051314e-08+1.2140016655921277e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.1869648560051314e-08+1.2140016655921277e-07j,-3.3283912307828079e-01+9.4298362559934257e-01j,-8.7228947176916012e-08-1.1760846300482679e-07j,6.921043839796292e-11,1.3842087679592587e-14,dtn_port_modal_amplitudes,1.3842087679592587e-14,0.0
299,top,outgoing_up,air,4,4,4,4,p,2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,3.0047611471526703e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.3867276066639891e-09-1.0340794133497561e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,6.3867276066639891e-09-1.0340794133497561e-07j,-3.3283912307828079e-01+9.4298362559934257e-01j,9.5386242619877527e-08+4.0440788067511011e-08j,3.464935478169078e-11,6.929870956338157e-15,dtn_port_modal_amplitudes,6.929870956338157e-15,0.0
300,top,outgoing_up,air,4,5,4,5,s,2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2070631697213874e-07-1.5870163437706173e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2070631697213874e-07-1.5870163437706173e-07j,-5.9680789419787994e-01+8.0238415825780862e-01j,5.5301194465253244e-08+1.9156722475842587e-07j,9.994065457957712e-11,1.9988130915915427e-14,dtn_port_modal_amplitudes,1.9988130915915427e-14,0.0
301,top,outgoing_up,air,4,5,4,5,p,2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-7.0866245937679934e-08+7.3289251519993526e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.0866245937679934e-08+7.3289251519993526e-08j,-5.9680789419787994e-01+8.0238415825780862e-01j,-1.6512599382439000e-08-1.0060155696258226e-07j,2.612715761522383e-11,5.225431523044767e-15,dtn_port_modal_amplitudes,5.225431523044767e-15,0.0
302,top,outgoing_up,air,4,6,4,6,s,2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.8135591978483704e-07-3.8772344872690832e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.8135591978483704e-07-3.8772344872690832e-07j,-9.8806591798130694e-01-1.5403162572587864e-01j,-2.3891327650299933e-07+3.5516177812976037e-07j,2.0950404171317972e-10,4.190080834263595e-14,dtn_port_modal_amplitudes,4.190080834263595e-14,0.0
303,top,outgoing_up,air,4,6,4,6,p,2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.1610257171364343e-07+1.3948006156714119e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.1610257171364343e-07+1.3948006156714119e-07j,-9.8806591798130694e-01-1.5403162572587864e-01j,-9.3232653460699219e-08-1.5569896294443447e-07j,3.765926623573164e-11,7.53185324714633e-15,dtn_port_modal_amplitudes,7.53185324714633e-15,0.0
304,top,outgoing_up,air,5,-5,5,-5,s,3.1415926535897931e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.4511648000827804e-05+7.1896687679646924e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,2.4511648000827804e-05+7.1896687679646924e-06j,9.9616805777848139e-01-8.7459708791238364e-02j,2.5046527118686082e-05+5.0183367765082548e-06j,9.71947568690569e-07,1.9438951373811382e-10,dtn_port_modal_amplitudes,1.9438951373811382e-10,0.0
305,top,outgoing_up,air,5,-5,5,-5,p,3.1415926535897931e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.8334913808902176e-06+1.7248727089448372e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,6.8334913808902176e-06+1.7248727089448372e-06j,9.9616805777848139e-01-8.7459708791238364e-02j,6.9581627015736707e-06+1.1206079301845906e-06j,7.398846182603471e-08,1.4797692365206944e-11,dtn_port_modal_amplitudes,1.4797692365206944e-11,0.0
306,top,outgoing_up,air,5,-4,5,-4,s,3.1415926535897931e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2710379353899580e-07-1.5424186396412219e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2710379353899580e-07-1.5424186396412219e-07j,-5.9680789419788283e-01+8.0238415825780651e-01j,4.7904680818396757e-08+1.9403883241974523e-07j,1.004175374983533e-10,2.0083507499670664e-14,dtn_port_modal_amplitudes,2.0083507499670664e-14,0.0
307,top,outgoing_up,air,5,-4,5,-4,p,3.1415926535897931e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.5527582810781236e-08+2.3284775899426810e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,8.5527582810781236e-08+2.3284775899426810e-08j,-5.9680789419788283e-01+8.0238415825780651e-01j,-6.9726871903420627e-08+5.4729439470047022e-08j,1.975158759946399e-11,3.950317519892798e-15,dtn_port_modal_amplitudes,3.950317519892798e-15,0.0
308,top,outgoing_up,air,5,-3,5,-3,s,3.1415926535897931e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.2625081964871605e-06+3.7761425381106854e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.2625081964871605e-06+3.7761425381106854e-07j,7.6446552462615380e-01+6.4466461176185208e-01j,-4.2664406356058450e-06-3.1038797247359676e-06j,8.583762051309406e-08,1.7167524102618815e-11,dtn_port_modal_amplitudes,1.7167524102618815e-11,0.0
309,top,outgoing_up,air,5,-3,5,-3,p,3.1415926535897931e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.9196698178719210e-06+1.7481025803304098e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9196698178719210e-06+1.7481025803304098e-07j,7.6446552462615380e-01+6.4466461176185208e-01j,-1.5802153815553109e-06-1.1039067822320851e-06j,1.145780128673003e-08,2.2915602573460066e-12,dtn_port_modal_amplitudes,2.2915602573460066e-12,0.0
310,top,outgoing_up,air,5,-2,5,-2,s,3.1415926535897931e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.6753108255854360e-07+1.8388764202155538e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.6753108255854360e-07+1.8388764202155538e-07j,-8.8346415308307846e-01-4.6849876223657078e-01j,4.1085166926199102e-07+9.7297173411268503e-09j,5.798463759609741e-10,1.1596927519219483e-13,dtn_port_modal_amplitudes,1.1596927519219483e-13,0.0
311,top,outgoing_up,air,5,-2,5,-2,p,3.1415926535897931e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-7.0743495422490077e-08+4.9432520692309630e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.0743495422490077e-08+4.9432520692309630e-08j,-8.8346415308307846e-01-4.6849876223657078e-01j,8.5658417028147569e-08-1.0528619986467966e-08j,2.557122985898388e-11,5.1142459717967764e-15,dtn_port_modal_amplitudes,5.1142459717967764e-15,0.0
312,top,outgoing_up,air,5,-1,5,-1,s,3.1415926535897931e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.3166031475559762e-05+5.8064663038926136e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.3166031475559762e-05+5.8064663038926136e-05j,5.1307315355442551e-01-8.5834488354141014e-01j,4.3084369145056004e-05+4.1092415529048811e-05j,1.2856495158343746e-05,2.5712990316687496e-09,dtn_port_modal_amplitudes,2.5712990316687496e-09,0.0
313,top,outgoing_up,air,5,-1,5,-1,p,3.1415926535897931e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.9179796184607746e-06+8.4567237803711827e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9179796184607746e-06+8.4567237803711827e-06j,5.1307315355442551e-01-8.5834488354141014e-01j,6.2747217371077932e-06+5.9852059309762572e-06j,2.72717327648449e-07,5.4543465529689807e-11,dtn_port_modal_amplitudes,5.4543465529689807e-11,0.0
314,top,outgoing_up,air,5,0,5,0,s,3.1415926535897931e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.2289429965911901e-06-9.9574021151929498e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,7.2289429965911901e-06-9.9574021151929498e-05j,8.7260299274433306e-01-4.8843015575784576e-01j,-4.2326957367468296e-05-9.0419422610550832e-05j,3.6770044057783486e-05,7.354008811556699e-09,dtn_port_modal_amplitudes,7.354008811556699e-09,0.0
315,top,outgoing_up,air,5,0,5,0,p,3.1415926535897931e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.4189610584089964e-16-1.3448229935418712e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,8.4189610584089964e-16-1.3448229935418712e-15j,8.7260299274433306e-01-4.8843015575784576e-01j,7.7788957334180174e-17-1.5847040149838240e-15j,9.286682788510312e-27,1.8573365577020628e-30,dtn_port_modal_amplitudes,1.8573365577020628e-30,0.0
316,top,outgoing_up,air,5,1,5,1,s,3.1415926535897931e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.3166031462420286e-05+5.8064663040134900e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.3166031462420286e-05+5.8064663040134900e-05j,5.1307315355442551e-01-8.5834488354141014e-01j,4.3084369152835053e-05+4.1092415518390792e-05j,1.2856495157598013e-05,2.571299031519603e-09,dtn_port_modal_amplitudes,2.571299031519603e-09,0.0
317,top,outgoing_up,air,5,1,5,1,p,3.1415926535897931e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.9179796095689805e-06-8.4567237687392604e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9179796095689805e-06-8.4567237687392604e-06j,5.1307315355442551e-01-8.5834488354141014e-01j,-6.2747217316857329e-06-5.9852059173760048e-06j,2.727173268112201e-07,5.454346536224403e-11,dtn_port_modal_amplitudes,5.454346536224403e-11,0.0
318,top,outgoing_up,air,5,2,5,2,s,3.1415926535897931e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.6753107211318137e-07+1.8388762176060201e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.6753107211318137e-07+1.8388762176060201e-07j,-8.8346415308307846e-01-4.6849876223657078e-01j,4.1085165054165635e-07+9.7297303473135731e-09j,5.798463240184567e-10,1.1596926480369135e-13,dtn_port_modal_amplitudes,1.1596926480369135e-13,0.0
319,top,outgoing_up,air,5,2,5,2,p,3.1415926535897931e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.0743495834369695e-08-4.9432512666087407e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,7.0743495834369695e-08-4.9432512666087407e-08j,-8.8346415308307846e-01-4.6849876223657078e-01j,-8.5658413631753265e-08+1.0528612702623256e-08j,2.5571227334766436e-11,5.114245466953288e-15,dtn_port_modal_amplitudes,5.114245466953288e-15,0.0
320,top,outgoing_up,air,5,3,5,3,s,3.1415926535897931e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.2625081968210507e-06+3.7761424119589970e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.2625081968210507e-06+3.7761424119589970e-07j,7.6446552462615380e-01+6.4466461176185208e-01j,-4.2664406277285403e-06-3.1038797345950762e-06j,8.583762049455182e-08,1.7167524098910367e-11,dtn_port_modal_amplitudes,1.7167524098910367e-11,0.0
321,top,outgoing_up,air,5,3,5,3,p,3.1415926535897931e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.9196698365226493e-06-1.7481025774338157e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9196698365226493e-06-1.7481025774338157e-07j,7.6446552462615380e-01+6.4466461176185208e-01j,1.5802153956264162e-06+1.1039067944769844e-06j,1.1457801507225362e-08,2.291560301445073e-12,dtn_port_modal_amplitudes,2.291560301445073e-12,0.0
322,top,outgoing_up,air,5,4,5,4,s,3.1415926535897931e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2710378479497315e-07-1.5424186035679660e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2710378479497315e-07-1.5424186035679660e-07j,-5.9680789419788283e-01+8.0238415825780651e-01j,4.7904683142437569e-08+1.9403882325079960e-07j,1.0041752911320446e-10,2.0083505822640896e-14,dtn_port_modal_amplitudes,2.0083505822640896e-14,0.0
323,top,outgoing_up,air,5,4,5,4,p,3.1415926535897931e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.5527553308348848e-08-2.3284756865854818e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.5527553308348848e-08-2.3284756865854818e-08j,-5.9680789419788283e-01+8.0238415825780651e-01j,6.9726839023899443e-08-5.4729427157148660e-08j,1.975157268505395e-11,3.950314537010791e-15,dtn_port_modal_amplitudes,3.950314537010791e-15,0.0
324,top,outgoing_up,air,5,5,5,5,s,3.1415926535897931e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.4511648005144348e-05+7.1896687629053757e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,2.4511648005144348e-05+7.1896687629053757e-06j,9.9616805777848139e-01-8.7459708791238364e-02j,2.5046527122543599e-05+5.0183367710908015e-06j,9.7194756889741e-07,1.9438951377948203e-10,dtn_port_modal_amplitudes,1.9438951377948203e-10,0.0
325,top,outgoing_up,air,5,5,5,5,p,3.1415926535897931e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.8334913515066396e-06-1.7248726707406240e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.8334913515066396e-06-1.7248726707406240e-06j,9.9616805777848139e-01-8.7459708791238364e-02j,-6.9581626689613598e-06-1.1206078946966528e-06j,7.398846103154069e-08,1.479769220630814e-11,dtn_port_modal_amplitudes,1.479769220630814e-11,0.0
326,top,outgoing_up,air,6,-4,6,-4,s,3.7699111843077515e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,1.0643805853954440e-01+0.0000000000000000e+00j,1.0643805853954440e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.5739406329066725e-07-5.3056096771588495e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.5739406329066725e-07-5.3056096771588495e-07j,-9.8806591798130583e-01-1.5403162572588566e-01j,-2.3723887803407778e-07+4.9998554616298138e-07j,3.502049114134948e-10,7.004098228269897e-14,dtn_port_modal_amplitudes,7.004098228269897e-14,0.0
327,top,outgoing_up,air,6,-4,6,-4,p,3.7699111843077515e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,1.0643805853954440e-01+0.0000000000000000e+00j,1.0643805853954440e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.8252814006339184e-08-1.0556708763923618e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.8252814006339184e-08-1.0556708763923618e-07j,-9.8806591798130583e-01-1.5403162572588566e-01j,7.0938927553388380e-08+1.1790096577315551e-07j,2.164908654225023e-11,4.329817308450047e-15,dtn_port_modal_amplitudes,4.329817308450047e-15,0.0
328,top,outgoing_up,air,6,-3,6,-3,s,3.7699111843077515e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8276691409507697e-07-6.9285923325762718e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8276691409507697e-07-6.9285923325762718e-08j,4.6762360926488400e-01-8.8392768938306432e-01j,7.0984738837719713e-08-2.8234523854688398e-07j,1.7973572226085168e-10,3.594714445217034e-14,dtn_port_modal_amplitudes,3.594714445217034e-14,0.0
