case_id,case_role,grazing_deg,incident_polarization,side,physical_port,m,n,channel_polarization,co_or_cross_polarization,analyzer_comparison_significance,reference_propagating,hybrid_propagating,reference_power_carrying,hybrid_power_carrying,reference_beta_real_per_nm,reference_beta_imag_per_nm,reference_rayleigh_warning,full3d_amplitude_real,full3d_amplitude_imag,full3d_amplitude_magnitude,full3d_amplitude_phase_rad,hybrid_m120_amplitude_real,hybrid_m120_amplitude_imag,hybrid_m120_amplitude_magnitude,hybrid_m120_amplitude_phase_rad,complex_amplitude_absolute_error,complex_amplitude_relative_error,complex_amplitude_pass,full3d_power_ratio,hybrid_m120_power_ratio,power_absolute_error,power_relative_error,power_pass,channel_pass
D001-P,known_failure_probe,0.5,p,top,R,-1,0,s,cross,weak,true,true,true,,0.31810967303100185,0,false,-2.4397589303067546e-14,-1.3631195215031032e-14,2.7947304821600254e-14,-2.632086340570865,-2.0128547957134464e-14,-2.7903655469616498e-15,2.0321037934818501e-14,-3.0038433119509045,1.1651107325287989e-14,0.41689556111625259,true,6.1174267715579786e-26,3.2343028904571966e-26,2.883123881100782e-26,0.47129683586984916,true,true
D001-P,known_failure_probe,0.5,p,top,R,-1,0,p,co,significant,true,true,true,,0.31810967303100185,0,false,-0.00029920918281392924,-0.00019769572516524858,0.00035862199434612599,-2.557713082981516,-0.00029888110895911617,-0.00019255678466679763,0.00035553907325896903,-2.5692640195798986,5.1494020915860869e-06,0.014358857439781323,false,1.007309102662827e-05,9.9006472621324737e-06,1.7244376449579652e-07,0.017119250093138291,false,false
D001-P,known_failure_probe,0.5,p,top,R,-1,1,s,cross,weak,true,true,true,,0.19500845086538945,0,false,3.5084401412530251e-14,2.4928964448114988e-14,4.3039150676226588e-14,0.61776659682498858,-5.4869500936397313e-12,-1.0385691914499407e-11,1.1746029877068736e-11,-2.0568410123621979,1.178447674059927e-11,1.0032731794430041,true,8.8939126080668036e-26,6.6244171846662279e-21,6.6243282455401472e-21,0.99998657404514224,true,true
D001-P,known_failure_probe,0.5,p,top,R,-1,1,p,co,weak,true,true,true,,0.19500845086538945,0,false,3.2458257599480822e-14,-2.0321472093133684e-14,3.8294917605685817e-14,-0.55937570429110328,9.794630049441262e-12,1.8184017852429071e-11,2.0654134769166122e-11,1.0767170171142526,2.065666885864652e-11,1.0001226916309358,true,7.0412173698872492e-26,2.0482335978640821e-20,2.0482265566467123e-20,0.99999656229769052,true,true
D001-P,known_failure_probe,0.5,p,top,R,0,0,s,cross,weak,true,true,true,,0.0040615140463700853,0,false,1.7881937014542655e-12,6.5939792350175438e-13,1.9058967273803511e-12,0.35328072756417217,-1.1414689893866215e-12,7.8498609544591073e-13,1.3853355635999284e-12,2.5391707771307939,2.9323532991502476e-12,1.5385688306316354,true,3.632442335441266e-24,1.9191546237758584e-24,1.7132877116654076e-24,0.4716627418828051,true,true
D001-P,known_failure_probe,0.5,p,top,R,0,0,p,co,significant,true,true,true,,0.0040615140463700853,0,false,-0.78751980130653587,0.032971561389195325,0.78820971911689042,3.0997494944264763,-0.78756636952313264,0.032994193852200759,0.78825719358075264,3.0997232787949529,5.1776704981058611e-05,6.5685039607259061e-05,true,0.62127456131069225,0.62134940323216947,7.4841921477220019e-05,0.00012045062099988057,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-7,0,s,cross,weak,true,true,true,,0.21116514580947918,0.0018717792133111782,false,-1.7309737502415023e-14,5.2851275922993382e-15,1.8098607296402584e-14,2.8452560356706891,-9.3595640600638333e-15,-6.1232025229317378e-15,1.1184589779302421e-14,-2.5622574017162201,1.3905223974519593e-14,0.76830353555897646,true,1.703038989006977e-26,6.5039081144567164e-27,1.0526481775613054e-26,0.61809986991260413,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-7,0,p,co,significant,true,true,true,,0.21116514580947918,0.0018717792133111782,false,0.00013444506300742438,-9.3056201153951363e-06,0.00013476672264621693,-0.069104824419061198,0.00013455503326275782,-3.7857433212886544e-06,0.0001346082791987051,-0.028127858021581253,5.5209721317149712e-06,0.040966879829884707,false,9.4427743381215434e-07,9.4205839013206333e-07,2.2190436800910106e-09,0.0023499912214702424,false,false
D001-P,known_failure_probe,0.5,p,bottom,T,-6,-1,s,cross,weak,true,true,true,,0.2640892338280838,0.0014966703669537283,false,9.1674109460884153e-15,-3.951568873307492e-14,4.0565146117125303e-14,-1.3428347503166247,-1.3270798989895706e-12,9.3245073692005381e-12,9.4184700847100062e-12,1.7121686247743786,9.4588839036549484e-12,1.004290911218219,true,1.0699631641433848e-25,5.7679762364082287e-21,5.7678692400918143e-21,0.99998144993806681,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-6,-1,p,co,weak,true,true,true,,0.2640892338280838,0.0014966703669537283,false,-4.3522043482337961e-14,-3.0973367575622708e-14,5.3418328014391769e-14,-2.5230768061949953,-2.0667508463076491e-12,1.4269625960267879e-11,1.4418518790314919e-11,1.7146317993069788,1.4443012010107169e-11,1.0016987334239009,true,1.8554246333362026e-25,1.351773824407357e-20,1.3517552701610237e-20,0.99998627414882701,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-6,0,s,cross,weak,true,true,true,,0.36456484610919782,0.0010841816887183272,false,-1.4573011185840625e-15,-6.3330454894587016e-15,6.4985530483161836e-15,-1.7969697886326588,-8.709009966351474e-15,1.8391382373815565e-14,2.0349196549591415e-14,2.0130507509770346,2.5765958440916595e-14,1.2661904551427581,true,3.790706553096272e-27,3.7169041536463275e-26,3.3378334983367e-26,0.89801441209137589,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-6,0,p,co,weak,true,true,true,,0.36456484610919782,0.0010841816887183272,false,-2.9815379185855863e-06,-4.5496894099703396e-06,5.4395994417934788e-06,-2.1509078067996676,2.8239064776966417e-06,-5.1122835867475164e-06,5.8403673913637575e-06,-1.0661302045757222,5.8326406409162837e-06,0.99867700952188398,false,2.6559547412227919e-09,3.0617319350034514e-09,4.057771937806595e-10,0.13253191409136283,true,false
D001-P,known_failure_probe,0.5,p,bottom,T,-6,1,s,cross,weak,true,true,true,,0.2640892338280838,0.0014966703669537283,false,-2.3632728394267437e-14,7.2962581490636043e-15,2.4733403209728162e-14,2.8421411885297703,-6.237502257215974e-12,2.8779261721200922e-12,6.8694172577408758e-12,2.709306613519844,6.8449025284662901e-12,0.99643132330519579,true,3.9776859573108121e-26,3.0683332808960704e-21,3.0682935040364973e-21,0.99998703633017283,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-6,1,p,co,weak,true,true,true,,0.2640892338280838,0.0014966703669537283,false,3.4186445884712131e-14,-4.2660155249582863e-14,5.4668107047408031e-14,-0.89522232865458296,9.5333238415167049e-12,-4.4274575384569825e-12,1.051126270826062e-11,-0.43477992927056774,1.0462316156228343e-11,0.99534341844640506,true,1.9432595441281046e-25,7.1841024691008633e-21,7.1839081431464498e-21,0.99997295055920354,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-5,-1,s,cross,weak,true,true,true,,0.35563818810501197,0.001111395074325644,false,1.4471498640314554e-15,-8.5719582614322528e-16,1.6819712879010825e-15,-0.53476354381481672,-7.8525586902793865e-12,3.2377110623981111e-12,8.4938478269779134e-12,2.7505169981693869,8.4955124683673199e-12,1.0001959820123123,true,2.4771801153158873e-28,6.3172691631672993e-21,6.3172689154492878e-21,0.99999996078716846,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-5,-1,p,co,weak,true,true,true,,0.35563818810501197,0.001111395074325644,false,-1.1126638534529485e-14,5.0835939970590495e-15,1.2232947846084003e-14,2.7130279504535513,-1.5564248320752022e-11,6.4351510328322573e-12,1.6842119658920436e-11,2.7495393126108509,1.6829894869838984e-11,0.99927415376870465,true,1.3103360145128267e-26,2.48378458016153e-20,2.4837832698255154e-20,0.99999947244377596,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-5,0,s,cross,weak,true,true,true,,0.43548085789709462,0.00090762779427473012,false,-2.1759472554144731e-14,2.8145585854658531e-15,2.1940747158326157e-14,3.0129582195175755,-1.4095386373656605e-13,4.6974360671366717e-14,1.4857517377661073e-13,2.8199076150871534,1.2711172648349172e-13,0.85553813098418285,true,5.1615951271372741e-26,2.3668656347746864e-24,2.3152496835033137e-24,0.97819227652258078,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-5,0,p,co,significant,true,true,true,,0.43548085789709462,0.00090762779427473012,false,9.9578798932225848e-06,1.2151209537359766e-05,1.5710228043814945e-05,0.88427951014090045,1.1518079368288584e-05,1.7262456391885294e-05,2.0752314401433314e-05,0.98240179679836448,5.3440683762367159e-06,0.25751674116249962,false,2.6463427252985174e-08,4.6175774350903863e-08,1.9712347097918689e-08,0.42689802986558539,false,false
D001-P,known_failure_probe,0.5,p,bottom,T,-5,1,s,cross,weak,true,true,true,,0.35563818810501197,0.001111395074325644,false,3.2536923611639625e-15,-6.723111424730523e-15,7.4690522297302764e-15,-1.1200658315289194,1.4974674735324027e-12,-2.0598046459236039e-12,2.5466063719499291e-12,-0.94218177814761461,2.5392555230110851e-12,0.99711347265136407,true,4.8848521358942266e-27,5.6786365344978087e-22,5.6785876859764501e-22,0.99999139784329183,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-5,1,p,co,weak,true,true,true,,0.35563818810501197,0.001111395074325644,false,-7.8540635711925918e-15,-2.7009089446773579e-14,2.8127872783489164e-14,-1.8537853975500185,-2.8881126888201563e-12,4.1455574144410961e-12,5.0524094430035597e-12,2.1792883118607347,5.0701282999237885e-12,1.0035070112824616,true,6.9277819153954636e-26,2.2352057487847862e-21,2.2351364709656321e-21,0.99996900606613426,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-4,-1,s,cross,weak,true,true,true,,0.38939951732391542,0.0010150360052275601,false,-2.8652981217388677e-15,2.6859058769290375e-14,2.7011459999389787e-14,1.6770734060229775,-1.5483443394136897e-12,1.3637417245341963e-12,2.063289045342392e-12,2.4195016618386731,2.0434678194420797e-12,0.99039338383293596,true,6.995255267137353e-26,4.0815732415041312e-22,4.0808737159774173e-22,0.99982861375128573,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-4,-1,p,co,weak,true,true,true,,0.38939951732391542,0.0010150360052275601,false,-2.8054421470784518e-15,7.0235416458860756e-15,7.5631106624258938e-15,1.9508147775250437,-1.2354762760788805e-11,1.0905953084722762e-11,1.6479683721526567e-11,2.4183998186534437,1.6472932792508466e-11,0.99959034838700922,true,5.4841378063733473e-27,2.6037854403848428e-20,2.6037848919710623e-20,0.99999978937827516,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-4,0,s,cross,weak,true,true,true,,0.46346213359931093,0.00085283025698864744,false,7.7141816570615459e-15,4.9103763708864993e-14,4.9706017835008588e-14,1.4149703399792701,-8.4937062735519444e-14,1.4567315134226614e-13,1.6862672281736469e-13,2.098671296380739,1.338278734620851e-13,0.79363383944210708,true,2.8193191399459493e-25,3.244733978123619e-24,2.9628020641290239e-24,0.91311093115940678,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-4,0,p,co,weak,true,true,true,,0.46346213359931093,0.00085283025698864744,false,2.8317178268453338e-06,2.9652352056899868e-06,4.1001519088854499e-06,0.80842642941804255,5.5109143991947224e-07,6.8898222248426494e-06,6.9118269701351922e-06,1.4909799464040714,4.5391232620016053e-06,0.65671830061926773,false,1.9183426920313004e-09,5.4514497363558673e-09,3.5331070443245669e-09,0.64810412187462341,true,false
D001-P,known_failure_probe,0.5,p,bottom,T,-4,1,s,cross,weak,true,true,true,,0.38939951732391542,0.0010150360052275601,false,1.4444033967920683e-14,1.7445289381032105e-14,2.2648802150542048e-14,0.87923649565310313,1.4182633813512159e-12,-6.9954036465498409e-13,1.581400563002117e-12,-0.45822280704487134,1.5763176038416607e-12,0.99678578642288651,true,4.9181064581333151e-26,2.3976800375601317e-22,2.3971882269143184e-22,0.99979488061871935,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-4,1,p,co,weak,true,true,true,,0.38939951732391542,0.0010150360052275601,false,-7.8416404697383389e-15,-1.9973011539861002e-14,2.14572252453121e-14,-1.9449174048003401,-1.1418274466870354e-11,5.6065694478649056e-12,1.2720480052832741e-11,2.6851570531950499,1.2722262272618237e-11,1.0001401063307434,true,4.4142260534598902e-26,1.551366652754376e-20,1.5513622385283226e-20,0.99999715462102678,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-3,-1,s,cross,weak,true,true,true,,0.38105506659876731,0.001037263548363185,false,5.7616775796149142e-15,1.591920581038557e-15,5.9775529832675941e-15,0.26956942024530622,-9.5280518388945629e-13,1.2284469300568636e-12,1.5546445183426189e-12,2.2304921922023806,1.5569276290767636e-12,1.0014685741384652,true,3.3523291192182673e-27,2.2675766731364335e-22,2.2675431498452411e-22,0.99998521624799308,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-3,-1,p,co,weak,true,true,true,,0.38105506659876731,0.001037263548363185,false,-6.2679481002857648e-15,1.3945804722979776e-15,6.4212170249564671e-15,2.9226647909908663,3.2197231920263329e-12,-4.2390066843810883e-12,5.3231377122426375e-12,-0.92121332714528192,5.3280410774641777e-12,1.0009211419066357,true,3.8684276423182896e-27,2.6584909388531038e-21,2.6584870704254614e-21,0.99999854487837969,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-3,0,s,cross,weak,true,true,true,,0.45647355431858688,0.0008658870306123954,false,-1.0813747067062827e-15,-1.5346285345792769e-14,1.5384337657851832e-14,-1.6411449623626011,1.2739717127985461e-14,4.1154077621217712e-14,4.3080836776393961e-14,1.2705907804163008,5.8166258216485897e-14,1.350165469588974,true,2.6600222473734481e-26,2.0859117124382866e-25,1.8199094877009419e-25,0.87247675769248811,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-3,0,p,co,weak,true,true,true,,0.45647355431858688,0.0008658870306123954,false,-1.560103203786908e-06,-2.8271282144099832e-08,1.5603593406200527e-06,-3.1234732188908585,-1.326873930087543e-06,-2.5668646379809178e-06,2.8895308435908536e-06,-2.0478912846414219,2.5492846291477873e-06,0.88224863036234691,false,2.7363831813780221e-10,9.3838775384589541e-10,6.6474943570809315e-10,0.70839525876555731,true,false
D001-P,known_failure_probe,0.5,p,bottom,T,-3,1,s,cross,weak,true,true,true,,0.38105506659876731,0.001037263548363185,false,-4.6130342611971626e-15,3.8713781606372558e-15,6.0222631923254527e-15,2.443386817704063,6.2507662564502707e-13,-6.7671400934772469e-13,9.2122887404555763e-13,-0.82504380635209695,9.2720307240793997e-13,1.0064850316036522,true,3.4026653943418654e-27,7.9622326672777868e-23,7.9618924007383522e-23,0.99995726493388803,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-3,1,p,co,weak,true,true,true,,0.38105506659876731,0.001037263548363185,false,3.207248127718035e-14,-9.2143119590602514e-15,3.3369860655297389e-14,-0.27976185858173214,2.1184199566334478e-12,-2.3221874353472903e-12,3.1432877051818983e-12,-0.83125329548979754,3.1149141974445738e-12,0.99097330235137271,true,1.0447408284037519e-25,9.2697505754376533e-22,9.2687058346092486e-22,0.99988729569151802,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-2,-1,s,cross,weak,true,true,true,,0.32740119929641448,0.0012072482671151162,false,-3.0428933768916828e-14,1.3936388163994355e-14,3.3468536349393121e-14,2.7121076006030149,7.8793784462288636e-12,-7.997289681653781e-12,1.1226809295217498e-11,-0.79282472586730257,1.1258099125980164e-11,1.0027870635315765,true,9.0295425046658316e-26,1.0160264113708452e-20,1.0160173818283405e-20,0.99999111288603948,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-2,-1,p,co,weak,true,true,true,,0.32740119929641448,0.0012072482671151162,false,-1.4147358362109265e-14,-3.300105600760405e-15,1.4527162338258396e-14,-2.9124240480245254,-1.3111832979266074e-11,1.3323184403453878e-11,1.8692977470820589e-11,2.3481995296459939,1.868541029771912e-11,0.99959518631457822,true,1.7011941704245842e-26,2.8167562815887603e-20,2.8167545803945899e-20,0.99999939604495369,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-2,0,s,cross,weak,true,true,true,,0.41274262328195432,0.00095762954491860025,false,1.1537195727883645e-14,-2.7027732276936276e-14,2.9387160415685617e-14,-1.1673469813984962,6.1458221256334724e-15,-3.5984981124595531e-15,7.1218198703211321e-15,-0.52970395502452627,2.4041545766712323e-14,0.81809693167496267,true,8.7762019420115109e-26,5.1543431773276868e-27,8.2607676242787423e-26,0.94126909098736733,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-2,0,p,co,significant,true,true,true,,0.41274262328195432,0.00095762954491860025,false,-3.8717232302621233e-05,-6.1119559431270536e-05,7.2350705748097221e-05,-2.1354612126504784,-3.3565874295542249e-05,-5.9929950474833138e-05,6.8689641731050656e-05,-2.0813494554487817,5.2869328335371198e-06,0.073073687103268697,false,5.3195746064575939e-07,4.7948371657307394e-07,5.2473744072685454e-08,0.098642744870963889,false,false
D001-P,known_failure_probe,0.5,p,bottom,T,-2,1,s,cross,weak,true,true,true,,0.32740119929641448,0.0012072482671151162,false,1.8262319010506404e-14,-3.6111455461566599e-14,4.0466646898331122e-14,-1.1025824511446329,-7.9518913509213341e-12,2.9994474331881917e-12,8.4987799689906514e-12,2.7808952714621027,8.5286556554235757e-12,1.0035152911996699,true,1.3200389503803885e-25,5.8224461107496781e-21,5.8223141068546403e-21,0.99997732844709475,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-2,1,p,co,weak,true,true,true,,0.32740119929641448,0.0012072482671151162,false,-3.5900049595792892e-14,-7.630161676271967e-15,3.6701947198839996e-14,-2.9321699183472596,-1.3250736481109689e-11,4.9666575749061461e-12,1.4150961266224418e-11,2.7829787072630228,1.4120036841240223e-11,0.99781467672743862,true,1.0858517073809331e-25,1.6142254525800742e-20,1.6142145940630004e-20,0.99999327323388665,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-1,-1,s,cross,weak,true,true,true,,0.19390644326354112,0.002038377497156249,false,-1.0675206837559514e-14,-7.0522031413469405e-15,1.2794280369426841e-14,-2.5577912856429972,1.3487163921230453e-12,-1.1363249907182101e-11,1.1443010283988014e-11,-1.4526579400175177,1.1437271169845767e-11,0.99949846115665231,true,7.8151264210722776e-27,6.2515089506932093e-21,6.2515011355667885e-21,0.99999874988159143,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-1,-1,p,co,weak,true,true,true,,0.19390644326354112,0.002038377497156249,false,-8.6876327021179101e-14,-1.0020915303661294e-13,1.32624924312914e-13,-2.2850488149826038,-2.3680604554318759e-12,2.0149018566751891e-11,2.0287697245471027e-11,1.6877869803734518,2.0377316414964066e-11,1.004417414574394,true,8.3975882970354863e-25,1.9650327429040658e-20,1.9649487670210955e-20,0.999957264893792,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-1,0,s,cross,weak,true,true,true,,0.31743120886499693,0.0012451659429306727,false,-4.909511007229288e-15,8.8020933881378145e-15,1.0078697651165301e-14,2.0795825833462311,-6.0346544781665803e-15,-2.7551689639441538e-15,6.6338533817636537e-15,-2.7132986058835606,1.1611901692016001e-14,1.1521232299962316,true,7.9390858390286662e-27,3.4394848506796659e-27,4.4996009883490004e-27,0.56676563014710002,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-1,0,p,co,significant,true,true,true,,0.31743120886499693,0.0012451659429306727,false,0.00012394376644700878,0.00031037889202736819,0.00033421118152630284,1.1908672149892803,0.00012582825468128499,0.00030555072741505508,0.00033044514930621633,1.1801522079138669,5.1829016418139795e-06,0.015507864273553872,false,8.7297863490423578e-06,8.5341530221426916e-06,1.9563332689966615e-07,0.022409864236955443,false,false
D001-P,known_failure_probe,0.5,p,bottom,T,-1,1,s,cross,weak,true,true,true,,0.19390644326354112,0.002038377497156249,false,-1.7846243073262685e-14,-1.7260225785440036e-14,2.4827480460053645e-14,-2.372885512852732,-1.4752014628703088e-12,1.2895838076738998e-11,1.2979940641525526e-11,1.6846948366090317,1.2995075683016595e-11,1.001166033182205,true,2.9428598397496127e-26,8.0435857052275986e-21,8.0435562766292016e-21,0.99999634135826043,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,-1,1,p,co,weak,true,true,true,,0.19390644326354112,0.002038377497156249,false,2.1531493529318252e-14,-5.5851346110399961e-14,5.9857982558275077e-14,-1.2028396386523228,-2.5776935787457676e-12,2.2846461061896888e-11,2.2991417686577699e-11,1.6831480141207793,2.3049335882196432e-11,1.0025191224137755,true,1.7105998577535969e-25,2.5236887025030094e-20,2.5236715965044318e-20,0.99999322182701822,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,0,0,s,cross,weak,false,false,true,,0.015445951596407076,0.0255895227972842,false,-3.6359709822275006e-14,2.7791501268137489e-13,2.8028339724651692e-13,1.700887764020544,-7.6796641173072451e-14,-7.1452094118175809e-14,1.0489578566052261e-13,-2.3922300990627781,3.5169947502172612e-13,1.2547995296075165,true,2.9875931544663932e-25,4.1844924660558114e-26,2.569143907860812e-25,0.85993767391654119,true,true
D001-P,known_failure_probe,0.5,p,bottom,T,0,0,p,co,significant,false,false,true,,0.015445951596407076,0.0255895227972842,false,0.040353365683900015,-0.0032914964463733693,0.040487381625329243,-0.081386664696933952,0.04034396339652177,-0.0032974930553159275,0.040478498526869119,-0.081553200916295185,1.1151785810042727e-05,0.00027543855300995996,true,0.0062339898740105208,0.0062312546479405505,2.735226069970273e-06,0.00043876010793238846,true,true
