auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
142,top,outgoing_up,air,-1,-2,-1,-2,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.4760792791883625e-07-1.5400764856749008e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,7.4760792791883625e-07-1.5400764856749008e-07j,8.0912633543696030e-02+9.9672119759390265e-01j,2.1399361422486830e-07+7.3269550481449088e-07j,2.7772781407730012e-09,5.554556281546003e-13,dtn_port_modal_amplitudes,5.554556281546003e-13,0.0
143,top,outgoing_up,air,-1,-2,-1,-2,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.3619838899434672e-06+2.4059314009395344e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.3619838899434672e-06+2.4059314009395344e-07j,8.0912633543696030e-02+9.9672119759390265e-01j,-3.5000598610673626e-07-1.3380511893105056e-06j,9.118239278107138e-09,1.823647855621428e-12,dtn_port_modal_amplitudes,1.823647855621428e-12,0.0
144,top,outgoing_up,air,-1,-1,-1,-1,s,-6.2831853071795868e-02+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.5840109581294130e-05-8.2450678785123255e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,9.5840109581294130e-05-8.2450678785123255e-05j,-6.5036760599189947e-01+7.5961962657396198e-01j,2.9985120313745354e-07+1.2642527882483794e-04j,7.844719430185862e-05,1.5689438860371727e-08,dtn_port_modal_amplitudes,1.5689438860371727e-08,0.0
145,top,outgoing_up,air,-1,-1,-1,-1,p,-6.2831853071795868e-02+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.3981049692204622e-05+8.0761809769700223e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.3981049692204622e-05+8.0761809769700223e-05j,-6.5036760599189947e-01+7.5961962657396198e-01j,-2.2602548177217687e-07-1.2391471474771458e-04j,7.536233397258731e-05,1.5072466794517464e-08,dtn_port_modal_amplitudes,1.5072466794517464e-08,0.0
146,top,outgoing_up,air,-1,0,-1,0,s,-6.2831853071795868e-02+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.0289140937143911e-04+2.1961446975810151e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.0289140937143911e-04+2.1961446975810151e-04j,-8.2266986547146859e-01+5.6851938616476028e-01j,4.2057564913143303e-05-2.9601790580543894e-04j,0.00044288538788503514,8.857707757700705e-08,dtn_port_modal_amplitudes,8.857707757700705e-08,0.0
147,top,outgoing_up,air,-1,0,-1,0,p,-6.2831853071795868e-02+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3867910306885117e-14+4.1705865925065374e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3867910306885117e-14+4.1705865925065374e-16j,-8.2266986547146859e-01+5.6851938616476028e-01j,-1.1645817839487452e-14+7.5410742639588331e-15j,9.53653585711067e-25,1.9073071714221343e-28,dtn_port_modal_amplitudes,1.9073071714221343e-28,0.0
148,top,outgoing_up,air,-1,1,-1,1,s,-6.2831853071795868e-02+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.5840109601131872e-05-8.2450678767636876e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,9.5840109601131872e-05-8.2450678767636876e-05j,-6.5036760599189947e-01+7.5961962657396198e-01j,2.9985117695261582e-07+1.2642527882853450e-04j,7.844719430636897e-05,1.5689438861273798e-08,dtn_port_modal_amplitudes,1.5689438861273798e-08,0.0
149,top,outgoing_up,air,-1,1,-1,1,p,-6.2831853071795868e-02+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,4.5686009710572734e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.3981049688748511e-05-8.0761809755753412e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,9.3981049688748511e-05-8.0761809755753412e-05j,-6.5036760599189947e-01+7.5961962657396198e-01j,2.2602547342564974e-07+1.2391471473601869e-04j,7.536233395834245e-05,1.5072466791668492e-08,dtn_port_modal_amplitudes,1.5072466791668492e-08,0.0
150,top,outgoing_up,air,-1,2,-1,2,s,-6.2831853071795868e-02+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.4760793871088844e-07-1.5400765199357435e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,7.4760793871088844e-07-1.5400765199357435e-07j,8.0912633543696030e-02+9.9672119759390265e-01j,2.1399361851293252e-07+7.3269551529394449e-07j,2.7772782227216435e-09,5.554556445443288e-13,dtn_port_modal_amplitudes,5.554556445443288e-13,0.0
151,top,outgoing_up,air,-1,2,-1,2,p,-6.2831853071795868e-02+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,4.4370893956077490e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3619838920329742e-06-2.4059324810867559e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3619838920329742e-06-2.4059324810867559e-07j,8.0912633543696030e-02+9.9672119759390265e-01j,3.5000609393636698e-07+1.3380511826534058e-06j,9.118239552990958e-09,1.823647910598192e-12,dtn_port_modal_amplitudes,1.823647910598192e-12,0.0
152,top,outgoing_up,air,-1,3,-1,3,s,-6.2831853071795868e-02+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.6009816526257565e-06-7.8789838947130987e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.6009816526257565e-06-7.8789838947130987e-07j,9.9281491167941782e-01+1.1966014853320958e-01j,-1.4951984197387952e-06-9.7381097230745548e-07j,1.4396047239721675e-08,2.8792094479443357e-12,dtn_port_modal_amplitudes,2.8792094479443357e-12,0.0
153,top,outgoing_up,air,-1,3,-1,3,p,-6.2831853071795868e-02+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-4.4226107215503445e-06-2.5578418478867056e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.4226107215503445e-06-2.5578418478867056e-06j,9.9281491167941782e-01+1.1966014853320958e-01j,-4.0847621374658694e-06-3.0686737841448381e-06j,1.1801976353268403e-07,2.360395270653681e-11,dtn_port_modal_amplitudes,2.360395270653681e-11,0.0
154,top,outgoing_up,air,-1,4,-1,4,s,-6.2831853071795868e-02+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.9505627816682115e-07+6.0076031271842805e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.9505627816682115e-07+6.0076031271842805e-08j,-3.5464440597887031e-01-9.3500125417450330e-01j,1.2534678248792128e-07+1.6107223629661782e-07j,1.7303263737788354e-10,3.4606527475576716e-14,dtn_port_modal_amplitudes,3.4606527475576716e-14,0.0
155,top,outgoing_up,air,-1,4,-1,4,p,-6.2831853071795868e-02+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-7.3187022645192863e-07-1.7349663716006584e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.3187022645192863e-07-1.7349663716006584e-07j,-3.5464440597887031e-01-9.3500125417450330e-01j,9.7334108373945232e-08+7.4582919145049408e-07j,2.3499723355893534e-09,4.699944671178707e-13,dtn_port_modal_amplitudes,4.699944671178707e-13,0.0
156,top,outgoing_up,air,-1,5,-1,5,s,-6.2831853071795868e-02+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.9557442859761220e-06-8.9650563091703050e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,7.9557442859761220e-06-8.9650563091703050e-06j,1.6368469478040518e-01+9.8651270680850611e-01j,1.0146375541451227e-05+6.3810003245789219e-06j,5.210496391905013e-07,1.0420992783810029e-10,dtn_port_modal_amplitudes,1.0420992783810029e-10,0.0
157,top,outgoing_up,air,-1,5,-1,5,p,-6.2831853071795868e-02+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8684658405550510e-05-3.2336717720521155e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8684658405550510e-05-3.2336717720521155e-05j,1.6368469478040518e-01+9.8651270680850611e-01j,3.6595822483766632e-05+2.3004754237253377e-05j,6.7765961464325465e-06,1.3553192292865095e-09,dtn_port_modal_amplitudes,1.3553192292865095e-09,0.0
158,top,outgoing_up,air,-1,6,-1,6,s,-6.2831853071795868e-02+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.3283319902432350e-08+1.7871396907076236e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,5.3283319902432350e-08+1.7871396907076236e-08j,-9.7402708549712580e-01-2.2643152765896971e-01j,-4.7852749087108122e-08-2.9472248167411159e-08j,9.01245190190354e-12,1.8024903803807084e-15,dtn_port_modal_amplitudes,1.8024903803807084e-15,0.0
159,top,outgoing_up,air,-1,6,-1,6,p,-6.2831853071795868e-02+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.8262369804992755e-08+4.5288630174097003e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,9.8262369804992755e-08+4.5288630174097003e-07j,-9.7402708549712580e-01-2.2643152765896971e-01j,6.8375274838310854e-09-4.6337322305266405e-07j,6.127998284188783e-10,1.2255996568377568e-13,dtn_port_modal_amplitudes,1.2255996568377568e-13,0.0
160,top,outgoing_up,air,-1,7,-1,7,s,-6.2831853071795868e-02+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3145017580674167e-05+1.1829756116867527e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3145017580674167e-05+1.1829756116867527e-05j,-4.4861738743631774e-01+8.9372391692838382e-01j,-1.6469619417920867e-05+6.4409823171346748e-06j,4.6583288267920444e-07,9.316657653584091e-11,dtn_port_modal_amplitudes,9.316657653584091e-11,0.0
161,top,outgoing_up,air,-1,7,-1,7,p,-6.2831853071795868e-02+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.2735508683112463e-05+2.1589793888215241e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,2.2735508683112463e-05+2.1589793888215241e-05j,-4.4861738743631774e-01+8.9372391692838382e-01j,-2.9494859666905837e-05+1.0633710944210850e-05j,1.464258210541592e-06,2.9285164210831845e-10,dtn_port_modal_amplitudes,2.9285164210831845e-10,0.0
162,top,outgoing_up,air,0,-7,0,-7,s,0.0000000000000000e+00+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.4007493412179411e-16-2.5582936040306449e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.4007493412179411e-16-2.5582936040306449e-14j,-9.5788529532529842e-01+2.8715111178535563e-01j,7.5761327758790961e-15+2.4436580460012295e-14j,1.0704100193532744e-24,2.140820038706549e-28,dtn_port_modal_amplitudes,2.140820038706549e-28,0.0
163,top,outgoing_up,air,0,-7,0,-7,p,0.0000000000000000e+00+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.8707122874649137e-05+9.3774532448996470e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8707122874649137e-05+9.3774532448996470e-06j,-9.5788529532529842e-01+2.8715111178535563e-01j,-3.0190876997711046e-05-7.3924232127556115e-07j,1.491498808572374e-06,2.9829976171447483e-10,dtn_port_modal_amplitudes,2.9829976171447483e-10,0.0
164,top,outgoing_up,air,0,-6,0,-6,s,0.0000000000000000e+00+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.4333013141229341e-15+1.2247444779978889e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,5.4333013141229341e-15+1.2247444779978889e-14j,-7.8490829720534228e-01-6.1961194709125000e-01j,3.3240198243435060e-15-1.2979659433746846e-14j,5.263814122894185e-25,1.0527628245788372e-28,dtn_port_modal_amplitudes,1.0527628245788372e-28,0.0
165,top,outgoing_up,air,0,-6,0,-6,p,0.0000000000000000e+00+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.6398612132467168e-07+5.6150939659658080e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,2.6398612132467168e-07+5.6150939659658080e-07j,-7.8490829720534228e-01-6.1961194709125000e-01j,1.4071303356044939e-07-6.0430233898646822e-07j,1.1288231932841812e-09,2.2576463865683629e-13,dtn_port_modal_amplitudes,2.2576463865683629e-13,0.0
166,top,outgoing_up,air,0,-5,0,-5,s,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.4030373201110417e-14-4.8352707785716443e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4030373201110417e-14-4.8352707785716443e-15j,-1.8237907681107474e-01+9.8322829106039256e-01j,2.1953285126958903e-15+1.4676912086194787e-14j,8.124524760672161e-25,1.6249049521344326e-28,dtn_port_modal_amplitudes,1.6249049521344326e-28,0.0
167,top,outgoing_up,air,0,-5,0,-5,p,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.9769332738488690e-05-6.1251281044269929e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9769332738488690e-05-6.1251281044269929e-05j,-1.8237907681107474e-01+9.8322829106039256e-01j,5.2970898196179321e-05+5.0273285155425990e-05j,1.967508748540725e-05,3.93501749708145e-09,dtn_port_modal_amplitudes,3.93501749708145e-09,0.0
168,top,outgoing_up,air,0,-4,0,-4,s,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.2498326534355041e-14-2.1229196310655555e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,2.2498326534355041e-14-2.1229196310655555e-14j,-5.8190832231936877e-02-9.9830547781936696e-01j,-2.2502419311490124e-14-2.1224858020083240e-14j,4.026750470041808e-24,8.053500940083618e-28,dtn_port_modal_amplitudes,8.053500940083618e-28,0.0
169,top,outgoing_up,air,0,-4,0,-4,p,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.2038828987668503e-06-2.2953958396821681e-09j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2038828987668503e-06-2.2953958396821681e-09j,-5.8190832231936877e-02-9.9830547781936696e-01j,6.7763441548521140e-08+1.2019764634862178e-06j,6.09929094096482e-09,1.2198581881929643e-12,dtn_port_modal_amplitudes,1.2198581881929643e-12,0.0
170,top,outgoing_up,air,0,-3,0,-3,s,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.0718171998356318e-15-7.1100479402485748e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,9.0718171998356318e-15-7.1100479402485748e-15j,9.2113992622043750e-01+3.8923159728188439e-01j,1.1123868342675616e-14-3.0183111361630509e-15j,6.073378248892086e-25,1.2146756497784173e-28,dtn_port_modal_amplitudes,1.2146756497784173e-28,0.0
171,top,outgoing_up,air,0,-3,0,-3,p,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.1457482099882135e-05-4.8292634630508650e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.1457482099882135e-05-4.8292634630508650e-06j,9.2113992622043750e-01+3.8923159728188439e-01j,-1.7885641546943458e-05-1.2800357421438295e-05j,2.2114821029550652e-06,4.4229642059101314e-10,dtn_port_modal_amplitudes,4.4229642059101314e-10,0.0
172,top,outgoing_up,air,0,-2,0,-2,s,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.1507106738807503e-14+3.9134421360423428e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.1507106738807503e-14+3.9134421360423428e-15j,-1.8354844720105296e-01+9.8301066501339762e-01j,-7.7945514023378541e-15+2.0423409070547545e-14j,2.3006135345498013e-24,4.601227069099604e-28,dtn_port_modal_amplitudes,4.601227069099604e-28,0.0
173,top,outgoing_up,air,0,-2,0,-2,p,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.2165095519553150e-06-6.6079867443224975e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,2.2165095519553150e-06-6.6079867443224975e-07j,-1.8354844720105296e-01+9.8301066501339762e-01j,2.4273525792591778e-07+2.3001410992806956e-06j,2.5754440974612522e-08,5.1508881949225055e-12,dtn_port_modal_amplitudes,5.1508881949225055e-12,0.0
174,top,outgoing_up,air,0,-1,0,-1,s,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.7087889126127268e-15-1.0825175830345059e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,2.7087889126127268e-15-1.0825175830345059e-14j,-8.2266986547146859e-01+5.6851938616476028e-01j,3.9258833078636550e-15+1.0445544953903459e-14j,6.169102251289297e-25,1.2338204502578596e-28,dtn_port_modal_amplitudes,1.2338204502578596e-28,0.0
175,top,outgoing_up,air,0,-1,0,-1,p,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.0095605466936728e-04-2.1725208137228632e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,2.0095605466936728e-04-2.1725208137228632e-04j,-8.2266986547146859e-01+5.6851938616476028e-01j,-4.1808470515736700e-05+2.9297415340265602e-04j,0.00043390021889637474,8.678004377927497e-08,dtn_port_modal_amplitudes,8.678004377927497e-08,0.0
176,top,outgoing_up,air,0,0,0,0,x,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.6120818868282031e-15+1.6877572017475252e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.6120818868282031e-15+1.6877572017475252e-16j,-9.3969262078590809e-01+3.4202014332566938e-01j,3.3365219987228402e-15-1.3940020634530785e-15j,6.537810400436448e-26,1.30756208008729e-29,dtn_port_modal_amplitudes,1.30756208008729e-29,0.0
177,top,outgoing_up,air,0,0,0,0,y,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.6623956793652659e-01+6.4214231253692944e-01j,7.6604444311897713e-01+6.4278760968654036e-01j,1.9512481754946354e-04-6.4529714961092388e-04j,-9.3969262078590809e-01+3.4202014332566938e-01j,3.7347272414146572e-05+6.7311758776822785e-04j,0.0022724105285984717,4.5448210571969445e-07,dtn_port_modal_amplitudes,4.5448210571969445e-07,0.0
178,top,outgoing_up,air,0,1,0,1,s,0.0000000000000000e+00+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.6543363660365032e-16-1.3293920626068822e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,7.6543363660365032e-16-1.3293920626068822e-14j,-8.2266986547146859e-01+5.6851938616476028e-01j,6.9281524072036316e-15+1.1371671754268187e-14j,8.784550437462563e-25,1.756910087492513e-28,dtn_port_modal_amplitudes,1.756910087492513e-28,0.0
179,top,outgoing_up,air,0,1,0,1,p,0.0000000000000000e+00+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.0095605467368560e-04+2.1725208133393519e-04j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.0095605467368560e-04+2.1725208133393519e-04j,-8.2266986547146859e-01+5.6851938616476028e-01j,4.1808470541092611e-05-2.9297415337356075e-04j,0.00043390021882241725,8.678004376448347e-08,dtn_port_modal_amplitudes,8.678004376448347e-08,0.0
180,top,outgoing_up,air,0,2,0,2,s,0.0000000000000000e+00+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,8.0138860685303802e-15+1.7299265516884218e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,8.0138860685303802e-15+1.7299265516884218e-15j,-1.8354844720105296e-01+9.8301066501339762e-01j,-3.1714725939244715e-15+7.5602101412333696e-15j,3.2359335880691625e-25,6.471867176138326e-29,dtn_port_modal_amplitudes,6.471867176138326e-29,0.0
181,top,outgoing_up,air,0,2,0,2,p,0.0000000000000000e+00+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.2165095613513795e-06+6.6079870277914087e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.2165095613513795e-06+6.6079870277914087e-07j,-1.8354844720105296e-01+9.8301066501339762e-01j,-2.4273528406658108e-07-2.3001411137201552e-06j,2.5754441355501338e-08,5.150888271100269e-12,dtn_port_modal_amplitudes,5.150888271100269e-12,0.0
182,top,outgoing_up,air,0,3,0,3,s,0.0000000000000000e+00+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.2914048905253999e-15-9.2963137624005178e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.2914048905253999e-15-9.2963137624005178e-15j,9.2113992622043750e-01+3.8923159728188439e-01j,5.7291235863724338e-15-7.6713185876609277e-15j,4.190861313485203e-25,8.381722626970407e-29,dtn_port_modal_amplitudes,8.381722626970407e-29,0.0
