auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
405,bottom,outgoing_down,substrate,-4,-6,-4,-6,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.2424758492729591e-16-1.2267957141785760e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2424758492729591e-16-1.2267957141785760e-15j,4.8364785763862383e-01+8.3258481574728171e-01j,9.6131940538206498e-16-6.9678377152645124e-16j,1.5818233354331739e-27,3.1636466708663483e-31,dtn_port_modal_amplitudes,0.0,3.1636466708663483e-31
406,bottom,outgoing_down,substrate,-4,-5,-4,-5,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-2.6118865693403831e-15-7.6504658881069521e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.6118865693403831e-15-7.6504658881069521e-15j,-6.7732708197908964e-01+7.1265747931378742e-01j,7.2212632438661137e-15+3.3204872370123934e-15j,1.5818020129838225e-25,3.163604025967646e-29,dtn_port_modal_amplitudes,0.0,3.163604025967646e-29
407,bottom,outgoing_down,substrate,-4,-5,-4,-5,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.0463030326538429e-14+3.8079562484786379e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0463030326538429e-14+3.8079562484786379e-15j,-6.7732708197908964e-01+7.1265747931378742e-01j,4.3731252983550232e-15-1.0035788712580667e-14j,3.0007652548451e-25,6.001530509690201e-29,dtn_port_modal_amplitudes,0.0,6.001530509690201e-29
408,bottom,outgoing_down,substrate,-4,-4,-4,-4,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-8.5991110051666209e-15+3.6038759679673772e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.5991110051666209e-15+3.6038759679673772e-15j,-9.7668453528683474e-01+1.4163488804806326e-01j,7.8881841666989015e-15-4.7377840495352524e-15j,2.7266197073926745e-25,5.45323941478535e-29,dtn_port_modal_amplitudes,0.0,5.45323941478535e-29
409,bottom,outgoing_down,substrate,-4,-4,-4,-4,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,5.3696205351587604e-15+7.2274033262190734e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,5.3696205351587604e-15+7.2274033262190734e-15j,-9.7668453528683474e-01+1.4163488804806326e-01j,-6.2680777980354171e-15-6.2983674556410066e-15j,2.542682783113232e-25,5.085365566226465e-29,dtn_port_modal_amplitudes,0.0,5.085365566226465e-29
410,bottom,outgoing_down,substrate,-4,-3,-4,-3,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.6675013683364707e-16+5.7924787590322420e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.6675013683364707e-16+5.7924787590322420e-15j,-9.4835845410302377e-01-2.7895804079833547e-01j,1.4577196239965826e-15-5.5398624928143871e-15j,1.2083588137641835e-25,2.4167176275283673e-29,dtn_port_modal_amplitudes,0.0,2.4167176275283673e-29
411,bottom,outgoing_down,substrate,-4,-3,-4,-3,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.1178939908230953e-15-5.7776680191348557e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1178939908230953e-15-5.7776680191348557e-15j,-9.4835845410302377e-01-2.7895804079833547e-01j,-5.5156273401300872e-16+5.7911458284474541e-15j,1.2461604972962763e-25,2.492320994592553e-29,dtn_port_modal_amplitudes,0.0,2.492320994592553e-29
412,bottom,outgoing_down,substrate,-4,-2,-4,-2,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.4752830966823186e-15+1.4480523756382162e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,8.4752830966823186e-15+1.4480523756382162e-15j,-8.3676593415347811e-01-5.2792927326769790e-01j,-6.3273589392863165e-15-5.6860309447735753e-15j,2.8799369231632795e-25,5.75987384632656e-29,dtn_port_modal_amplitudes,0.0,5.75987384632656e-29
413,bottom,outgoing_down,substrate,-4,-2,-4,-2,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-8.4807752531566819e-15+9.0475955589749421e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.4807752531566819e-15+9.0475955589749421e-15j,-8.3676593415347811e-01-5.2792927326769790e-01j,1.1872914375323042e-14-3.0934702336028438e-15j,5.990806142646155e-25,1.1981612285292312e-28,dtn_port_modal_amplitudes,0.0,1.1981612285292312e-28
414,bottom,outgoing_down,substrate,-4,-1,-4,-1,s,-2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.2945098705728662e-14+1.8506913759563209e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2945098705728662e-14+1.8506913759563209e-15j,-7.4454699198637742e-01-6.5221442176757782e-01j,1.0845281907956618e-14+7.0650533700176303e-15j,6.949083826144064e-25,1.389816765228813e-28,dtn_port_modal_amplitudes,0.0,1.389816765228813e-28
415,bottom,outgoing_down,substrate,-4,-1,-4,-1,p,-2.5132741228718347e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.4535888585098885e-15+1.4744637665610926e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,6.4535888585098885e-15+1.4744637665610926e-15j,-7.4454699198637742e-01-6.5221442176757782e-01j,-3.8433336391954489e-15-5.3069312878646752e-15j,1.780862794148838e-25,3.561725588297677e-29,dtn_port_modal_amplitudes,0.0,3.561725588297677e-29
416,bottom,outgoing_down,substrate,-4,0,-4,0,s,-2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9117725200165521e-01+1.0104230971496643e-03j,-3.9117725200165521e-01-1.0104230971496643e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,3.7975307084008147e-15-6.8332633792750277e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,3.7975307084008147e-15-6.8332633792750277e-15j,-7.1056929492639742e-01-6.8926456284293680e-01j,-7.4083350138363601e-15+2.2380037978493121e-15j,2.516905761295958e-25,5.0338115225919173e-29,dtn_port_modal_amplitudes,0.0,5.0338115225919173e-29
417,bottom,outgoing_down,substrate,-4,0,-4,0,p,-2.5132741228718347e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.9117725200165521e-01+1.0104230971496643e-03j,-3.9117725200165521e-01-1.0104230971496643e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-6.6157271657923962e-15+1.1200308966296035e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.6157271657923962e-15+1.1200308966296035e-14j,-7.1056929492639742e-01-6.8926456284293680e-01j,1.2420908650982379e-14-3.3986093523207431e-15j,6.968821368105344e-25,1.3937642736210692e-28,dtn_port_modal_amplitudes,0.0,1.3937642736210692e-28
418,bottom,outgoing_down,substrate,-4,1,-4,1,s,-2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.1800880493296414e-15-7.1661019976994773e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.1800880493296414e-15-7.1661019976994773e-16j,-7.4454699198637742e-01-6.5221442176757782e-01j,4.1124750033175130e-16+1.3032204133938325e-15j,7.746118784825264e-27,1.549223756965053e-30,dtn_port_modal_amplitudes,0.0,1.549223756965053e-30
419,bottom,outgoing_down,substrate,-4,1,-4,1,p,-2.5132741228718347e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.8609820999417283e-01+1.0237150037757817e-03j,-3.8609820999417283e-01-1.0237150037757817e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,4.8989497253692694e-15-7.3101758265500312e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,4.8989497253692694e-15-7.3101758265500312e-15j,-7.4454699198637742e-01-6.5221442176757782e-01j,-8.4153003816488337e-15+2.2476037601492042e-15j,3.146922667330883e-25,6.293845334661768e-29,dtn_port_modal_amplitudes,0.0,6.293845334661768e-29
420,bottom,outgoing_down,substrate,-4,2,-4,2,s,-2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-7.8997726479745441e-15-4.2319334159510147e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.8997726479745441e-15-4.2319334159510147e-15j,-8.3676593415347811e-01-5.2792927326769790e-01j,4.3760991065822093e-15+7.7116589510988096e-15j,3.1288052402928e-25,6.257610480585601e-29,dtn_port_modal_amplitudes,0.0,6.257610480585601e-29
421,bottom,outgoing_down,substrate,-4,2,-4,2,p,-2.5132741228718347e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.7044350841378160e-01+1.0669765336001297e-03j,-3.7044350841378160e-01-1.0669765336001297e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-7.8675011135787248e-16+3.0750960158354417e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.8675011135787248e-16+3.0750960158354417e-15j,-8.3676593415347811e-01-5.2792927326769790e-01j,2.2817588967441210e-15-2.1577871757697401e-15j,3.924926707198475e-26,7.849853414396951e-30,dtn_port_modal_amplitudes,0.0,7.849853414396951e-30
422,bottom,outgoing_down,substrate,-4,3,-4,3,s,-2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.2845982851126242e-14-3.7834081611567131e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2845982851126242e-14-3.7834081611567131e-15j,-9.4835845410302377e-01-2.7895804079833547e-01j,-1.3238008566304745e-14+4.5369066761523597e-18j,6.453102575913702e-25,1.2906205151827405e-28,dtn_port_modal_amplitudes,0.0,1.2906205151827405e-28
423,bottom,outgoing_down,substrate,-4,3,-4,3,p,-2.5132741228718347e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,3.4276723208213411e-01+1.1531281100035141e-03j,-3.4276723208213411e-01-1.1531281100035141e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-4.0685034516873387e-15-1.7755630238295995e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.0685034516873387e-15-1.7755630238295995e-15j,-9.4835845410302377e-01-2.7895804079833547e-01j,3.3630920615135476e-15+2.8188119563054948e-15j,7.09073553745236e-26,1.4181471074904724e-29,dtn_port_modal_amplitudes,0.0,1.4181471074904724e-29
424,bottom,outgoing_down,substrate,-4,4,-4,4,s,-2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.3788753802589669e-14+1.1078289305214527e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.3788753802589669e-14+1.1078289305214527e-15j,-9.7668453528683474e-01+1.4163488804806326e-01j,1.3310355373316054e-14-3.0349679853357503e-15j,6.001863736806708e-25,1.2003727473613418e-28,dtn_port_modal_amplitudes,0.0,1.2003727473613418e-28
425,bottom,outgoing_down,substrate,-4,4,-4,4,p,-2.5132741228718347e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.9975805579007508e-01+1.3185785097926098e-03j,-2.9975805579007508e-01-1.3185785097926098e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-8.4380986028077416e-16-4.0521680046212980e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.4380986028077416e-16-4.0521680046212980e-15j,-9.7668453528683474e-01+1.4163488804806326e-01j,1.3980644029452584e-15+3.8381769094030139e-15j,5.373433143393441e-26,1.0746866286786883e-29,dtn_port_modal_amplitudes,0.0,1.0746866286786883e-29
426,bottom,outgoing_down,substrate,-4,5,-4,5,s,-2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,9.4142630283163439e-15+9.9995521461451540e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,9.4142630283163439e-15+9.9995521461451540e-15j,-6.7732708197908964e-01+7.1265747931378742e-01j,-1.3502790932691717e-14-6.3822516889331986e-17j,4.565437197684501e-25,9.130874395369004e-29,dtn_port_modal_amplitudes,0.0,9.130874395369004e-29
427,bottom,outgoing_down,substrate,-4,5,-4,5,p,-2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3307821275853755e-01+1.6958021336446394e-03j,-2.3307821275853755e-01-1.6958021336446394e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.3211174736436286e-14+2.7307817234328571e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3211174736436286e-14+2.7307817234328571e-15j,-6.7732708197908964e-01+7.1265747931378742e-01j,-1.0894398453324078e-14+7.5654100701880668e-15j,4.405031955145371e-25,8.810063910290742e-29,dtn_port_modal_amplitudes,0.0,8.810063910290742e-29
428,bottom,outgoing_down,substrate,-4,6,-4,6,s,-2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.0329968203067778e-18+4.0058804250671358e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,2.0329968203067778e-18+4.0058804250671358e-16j,4.8364785763862383e-01+8.3258481574728171e-01j,-3.3254026700428891e-16+1.9543619083707194e-16j,1.6695085435730398e-28,3.33901708714608e-32,dtn_port_modal_amplitudes,0.0,3.33901708714608e-32
429,bottom,outgoing_down,substrate,-4,6,-4,6,p,-2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0445399395798326e-01+3.7840059104010783e-03j,-1.0445399395798326e-01-3.7840059104010783e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,7.8299225563896877e-16-9.1222970065290220e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,7.8299225563896877e-16-9.1222970065290220e-16j,4.8364785763862383e-01+8.3258481574728171e-01j,1.1382011242247154e-15+2.1070952249762007e-16j,1.5035623424867104e-27,3.007124684973421e-31,dtn_port_modal_amplitudes,0.0,3.007124684973421e-31
430,bottom,outgoing_down,substrate,-3,-6,-3,-6,s,-1.8849555921538758e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.9630401061771338e-01+2.0134816871965710e-03j,-1.9630401061771338e-01-2.0134816871965710e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-4.3992354972712449e-16+2.8857493585790163e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.3992354972712449e-16+2.8857493585790163e-15j,-3.7464292707055397e-01+9.0563408174461468e-01j,-2.4486187241447799e-15-1.4795353464849721e-15j,1.7260721550167893e-26,3.4521443100335794e-30,dtn_port_modal_amplitudes,0.0,3.4521443100335794e-30
431,bottom,outgoing_down,substrate,-3,-6,-3,-6,p,-1.8849555921538758e-01+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,1.9630401061771338e-01+2.0134816871965710e-03j,-1.9630401061771338e-01-2.0134816871965710e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-3.2355388943375772e-15+2.9145724060369059e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.2355388943375772e-15+2.9145724060369059e-15j,-3.7464292707055397e-01+9.0563408174461468e-01j,-1.4273643425941718e-15-4.0221382328791307e-15j,3.8413282176310904e-26,7.682656435262182e-30,dtn_port_modal_amplitudes,0.0,7.682656435262182e-30
432,bottom,outgoing_down,substrate,-3,-5,-3,-5,s,-1.8849555921538758e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.8628547986598113e-01+1.3806307280656977e-03j,-2.8628547986598113e-01-1.3806307280656977e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.4237007195263253e-14+6.2572572959769584e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.4237007195263253e-14+6.2572572959769584e-15j,-9.4822125018063363e-01+2.7136983909883400e-01j,1.1801801855913926e-14-9.7967586877206934e-15j,7.235515649081144e-25,1.4471031298162292e-28,dtn_port_modal_amplitudes,0.0,1.4471031298162292e-28
433,bottom,outgoing_down,substrate,-3,-5,-3,-5,p,-1.8849555921538758e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,2.8628547986598113e-01+1.3806307280656977e-03j,-2.8628547986598113e-01-1.3806307280656977e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-4.9795401934665645e-15-8.0596153360287770e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.9795401934665645e-15-8.0596153360287770e-15j,-9.4822125018063363e-01+2.7136983909883400e-01j,6.9088423445102042e-15+6.2910015088170159e-15j,2.6852285606247267e-25,5.370457121249455e-29,dtn_port_modal_amplitudes,0.0,5.370457121249455e-29
434,bottom,outgoing_down,substrate,-3,-4,-3,-4,s,-1.8849555921538758e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.4276723208213405e-01+1.1531281100035143e-03j,-3.4276723208213405e-01-1.1531281100035143e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-8.9646095553876932e-15+1.8310369383217545e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.9646095553876932e-15+1.8310369383217545e-15j,-9.4835845410302411e-01-2.7895804079833464e-01j,9.0124457365282886e-15+7.6427055786062736e-16j,3.012454557305059e-25,6.024909114610119e-29,dtn_port_modal_amplitudes,0.0,6.024909114610119e-29
435,bottom,outgoing_down,substrate,-3,-4,-3,-4,p,-1.8849555921538758e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.4276723208213405e-01+1.1531281100035143e-03j,-3.4276723208213405e-01-1.1531281100035143e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.3711344762138493e-15-1.7378499532416387e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,6.3711344762138493e-15-1.7378499532416387e-15j,-9.4835845410302411e-01-2.7895804079833464e-01j,-6.5269064609024112e-15-1.2917449602808620e-16j,1.5693075113611953e-25,3.1386150227223913e-29,dtn_port_modal_amplitudes,0.0,3.1386150227223913e-29
436,bottom,outgoing_down,substrate,-3,-3,-3,-3,s,-1.8849555921538758e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.8095145951792858e-01+1.0375456521473320e-03j,-3.8095145951792858e-01-1.0375456521473320e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.8596213353807665e-15+9.8111173049381309e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.8596213353807665e-15+9.8111173049381309e-15j,-7.7700665153760295e-01-6.1296294267105667e-01j,3.7919065356561054e-15-9.3761453136125396e-15j,4.186291930842702e-25,8.372583861685406e-29,dtn_port_modal_amplitudes,0.0,8.372583861685406e-29
437,bottom,outgoing_down,substrate,-3,-3,-3,-3,p,-1.8849555921538758e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,3.8095145951792858e-01+1.0375456521473320e-03j,-3.8095145951792858e-01-1.0375456521473320e-03j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-8.9752573027450051e-16-3.1110233164587880e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.9752573027450051e-16-3.1110233164587880e-15j,-7.7700665153760295e-01-6.1296294267105667e-01j,-1.2095585444254171e-15+2.9674358227290985e-15j,4.2025154464124437e-26,8.405030892824888e-30,dtn_port_modal_amplitudes,0.0,8.405030892824888e-30
438,bottom,outgoing_down,substrate,-3,-2,-3,-2,s,-1.8849555921538758e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.0603336614299962e-01+9.7345332541662040e-04j,-4.0603336614299962e-01-9.7345332541662040e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,2.6876889002103570e-16+3.1635901820398308e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.6876889002103570e-16+3.1635901820398308e-15j,-6.0094286848200285e-01-7.8713842531683220e-01j,2.3286686465106579e-15-2.1126952795618283e-15j,4.31235095427848e-26,8.624701908556962e-30,dtn_port_modal_amplitudes,0.0,8.624701908556962e-30
439,bottom,outgoing_down,substrate,-3,-2,-3,-2,p,-1.8849555921538758e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.0603336614299962e-01+9.7345332541662040e-04j,-4.0603336614299962e-01-9.7345332541662040e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,8.6384953939819351e-16+3.6810203029175397e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,8.6384953939819351e-16+3.6810203029175397e-15j,-6.0094286848200285e-01-7.8713842531683220e-01j,2.3783483046549933e-15-2.8920520659283222e-15j,6.115744166906641e-26,1.2231488333813285e-29,dtn_port_modal_amplitudes,0.0,1.2231488333813285e-29
440,bottom,outgoing_down,substrate,-3,-1,-3,-1,s,-1.8849555921538758e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.2036478942776917e-01+9.4026555135613547e-04j,-4.2036478942776917e-01-9.4026555135613547e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-1.2804875333096865e-15+7.4954057567474145e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2804875333096865e-15+7.4954057567474145e-15j,-4.8251978603356227e-01-8.6518498699849899e-01j,7.1027731027912205e-15-2.5088229921222124e-15j,2.5625181921569797e-25,5.12503638431396e-29,dtn_port_modal_amplitudes,0.0,5.12503638431396e-29
441,bottom,outgoing_down,substrate,-3,-1,-3,-1,p,-1.8849555921538758e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.2036478942776917e-01+9.4026555135613547e-04j,-4.2036478942776917e-01-9.4026555135613547e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,6.7375208721420774e-15+5.4978763319021621e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,6.7375208721420774e-15+5.4978763319021621e-15j,-4.8251978603356227e-01-8.6518498699849899e-01j,1.5056929331134724e-15-8.4820360194747764e-15j,3.351387477132651e-25,6.702774954265303e-29,dtn_port_modal_amplitudes,0.0,6.702774954265303e-29
442,bottom,outgoing_down,substrate,-3,0,-3,0,s,-1.8849555921538758e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.2503456168993237e-01+9.2993503617795192e-04j,-4.2503456168993237e-01-9.2993503617795192e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-2.4204723616392045e-16-2.8561687405934059e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.4204723616392045e-16-2.8561687405934059e-15j,-4.4165190809721844e-01-8.8685781267387764e-01j,-2.4261149382087183e-15+1.4760938565587990e-15j,3.682531112764445e-26,7.365062225528891e-30,dtn_port_modal_amplitudes,0.0,7.365062225528891e-30
443,bottom,outgoing_down,substrate,-3,0,-3,0,p,-1.8849555921538758e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.2503456168993237e-01+9.2993503617795192e-04j,-4.2503456168993237e-01-9.2993503617795192e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,-4.1746688670398774e-15+1.7224118633987871e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.1746688670398774e-15+1.7224118633987871e-15j,-4.4165190809721844e-01-8.8685781267387764e-01j,3.3712848884996013e-15+2.9416312140613607e-15j,9.140821680073689e-26,1.8281643360147383e-29,dtn_port_modal_amplitudes,0.0,1.8281643360147383e-29
444,bottom,outgoing_down,substrate,-3,1,-3,1,s,-1.8849555921538758e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.2036478942776917e-01+9.4026555135613547e-04j,-4.2036478942776917e-01-9.4026555135613547e-04j,-1,True,False,9.9900230485899999e-01+1.8264936500000000e-03j,1.9876036033764678e-15+1.5974991889025442e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9876036033764678e-15+1.5974991889025442e-15j,-4.8251978603356227e-01-8.6518498699849899e-01j,4.2307424956000969e-16-2.4904697645634839e-15j,2.8818299175325466e-26,5.763659835065094e-30,dtn_port_modal_amplitudes,0.0,5.763659835065094e-30
