auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
152,top,outgoing_up,air,-1,3,-1,3,s,-6.2831853071795868e-02+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2509192134702954e-05+2.2665131605764425e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2509192134702954e-05+2.2665131605764425e-06j,-6.3153304951644318e-01+7.7534895844933049e-01j,-9.6573068741807069e-06+8.2676111246165006e-06j,7.307473354620009e-07,1.461494670924002e-10,dtn_port_modal_amplitudes,1.461494670924002e-10,0.0
153,top,outgoing_up,air,-1,3,-1,3,p,-6.2831853071795868e-02+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,4.2087814655071920e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.3658055233958271e-05+5.9573625921014548e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,3.3658055233958271e-05+5.9573625921014548e-06j,-6.3153304951644318e-01+7.7534895844933049e-01j,-2.5875209143585417e-05+2.2334466704214568e-05j,5.282689036883696e-06,1.0565378073767393e-09,dtn_port_modal_amplitudes,1.0565378073767393e-09,0.0
154,top,outgoing_up,air,-1,4,-1,4,s,-6.2831853071795868e-02+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.5140367366038532e-07+2.5923405883698229e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.5140367366038532e-07+2.5923405883698229e-07j,8.8542983502279682e-01-4.6477307070386820e-01j,-1.3572320234268832e-08+2.9990192027130291e-07j,3.7436623808269907e-10,7.487324761653982e-14,dtn_port_modal_amplitudes,7.487324761653982e-14,0.0
155,top,outgoing_up,air,-1,4,-1,4,p,-6.2831853071795868e-02+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,3.8665685293412100e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-7.9944338532300105e-07+6.3614385609046914e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.9944338532300105e-07+6.3614385609046914e-07j,8.8542983502279682e-01-4.6477307070386820e-01j,-4.1218849137204399e-07+9.3482050659941683e-07j,4.335729910706816e-09,8.671459821413632e-13,dtn_port_modal_amplitudes,8.671459821413632e-13,0.0
156,top,outgoing_up,air,-1,5,-1,5,s,-6.2831853071795868e-02+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.7748800579968655e-06-1.1429998238729890e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,3.7748800579968655e-06-1.1429998238729890e-05j,-2.9968838350438992e-01+9.5403714434634346e-01j,9.7733551770575608e-06+7.0268134864042730e-06j,5.255050932477704e-07,1.0510101864955411e-10,dtn_port_modal_amplitudes,1.0510101864955411e-10,0.0
157,top,outgoing_up,air,-1,5,-1,5,p,-6.2831853071795868e-02+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3579569823161578e-05-4.1137693031635920e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3579569823161578e-05-4.1137693031635920e-05j,-2.9968838350438992e-01+9.5403714434634346e-01j,3.5177247855910118e-05+2.5283902741291627e-05j,6.806486731438135e-06,1.3612973462876273e-09,dtn_port_modal_amplitudes,1.3612973462876273e-09,0.0
158,top,outgoing_up,air,-1,6,-1,6,s,-6.2831853071795868e-02+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,4.6787978669462781e-08-4.7072089637543572e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6787978669462781e-08-4.7072089637543572e-08j,-7.3668074806705863e-01+6.7624069341275139e-01j,-2.6357405898857694e-09+6.6317037346083765e-08j,1.2568919093033691e-11,2.513783818606739e-15,dtn_port_modal_amplitudes,2.513783818606739e-15,0.0
159,top,outgoing_up,air,-1,6,-1,6,p,-6.2831853071795868e-02+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.4869450242210432e-07+1.7376238417959664e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,3.4869450242210432e-07+1.7376238417959664e-07j,-7.3668074806705863e-01+6.7624069341275139e-01j,-3.7438172205784996e-07+1.0779400894379727e-07j,4.3309209891546835e-10,8.661841978309369e-14,dtn_port_modal_amplitudes,8.661841978309369e-14,0.0
160,top,outgoing_up,air,-1,7,-1,7,s,-6.2831853071795868e-02+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.0896186361351896e-05-9.2413782769761882e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,2.0896186361351896e-05-9.2413782769761882e-06j,9.6540913404777287e-02-9.9532901697829113e-01j,-7.1808750379458818e-06-2.1690751729617903e-05j,7.776234418000893e-07,1.555246883600179e-10,dtn_port_modal_amplitudes,1.555246883600179e-10,0.0
161,top,outgoing_up,air,-1,7,-1,7,p,-6.2831853071795868e-02+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,4.4378697278035605e-05-1.5848721569952960e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,4.4378697278035605e-05-1.5848721569952960e-05j,9.6540913404777287e-02-9.9532901697829113e-01j,-1.1490332489648258e-05-4.5701455193185603e-05j,3.307763461292706e-06,6.615526922585413e-10,dtn_port_modal_amplitudes,6.615526922585413e-10,0.0
162,top,outgoing_up,air,0,-7,0,-7,s,0.0000000000000000e+00+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.6623320300576687e-15-3.0451371892665627e-14j,0.0000000000000000e+00+0.0000000000000000e+00j,9.6623320300576687e-15-3.0451371892665627e-14j,9.2554073422487926e-01-3.7864805465031959e-01j,-2.5874708471671177e-15-3.1842608326259407e-14j,1.6691162759487723e-24,3.338232551897545e-28,dtn_port_modal_amplitudes,3.338232551897545e-28,0.0
163,top,outgoing_up,air,0,-7,0,-7,p,0.0000000000000000e+00+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,4.4688412234342802e-05-2.4746244420050822e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,4.4688412234342802e-05-2.4746244420050822e-05j,9.2554073422487926e-01-3.7864805465031959e-01j,3.1990828561164141e-05-3.9824837587787597e-05j,4.26733695056659e-06,8.534673901133182e-10,dtn_port_modal_amplitudes,8.534673901133182e-10,0.0
164,top,outgoing_up,air,0,-6,0,-6,s,0.0000000000000000e+00+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.5938487013021844e-15+6.2396674125603904e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.5938487013021844e-15+6.2396674125603904e-15j,-9.8782557382725700e-01+1.5556553504182852e-01j,5.5428951775759254e-15-7.1894786435066442e-15j,2.416451455530029e-25,4.8329029110600587e-29,dtn_port_modal_amplitudes,4.8329029110600587e-29,0.0
165,top,outgoing_up,air,0,-6,0,-6,p,0.0000000000000000e+00+0.0000000000000000e+00j,-3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.7999538113228530e-07+1.1814416287413935e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,5.7999538113228530e-07+1.1814416287413935e-07j,-9.8782557382725700e-01+1.5556553504182852e-01j,-5.9131343009374280e-07-2.6478533697854400e-08j,1.0272864099464845e-09,2.0545728198929695e-13,dtn_port_modal_amplitudes,2.0545728198929695e-13,0.0
166,top,outgoing_up,air,0,-5,0,-5,s,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.7814572725079138e-15-6.0662922392860389e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.7814572725079138e-15-6.0662922392860389e-15j,-6.9479838687065476e-01+7.1920456172214042e-01j,8.3798522379342504e-15+5.6799618352576536e-17j,2.5906680215666234e-25,5.181336043133247e-29,dtn_port_modal_amplitudes,5.181336043133247e-29,0.0
167,top,outgoing_up,air,0,-5,0,-5,p,0.0000000000000000e+00+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.2950613139019101e-05-7.6203347707576465e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,1.2950613139019101e-05-7.6203347707576465e-05j,-6.9479838687065476e-01+7.1920456172214042e-01j,4.5807730171811025e-05+6.2260103108048958e-05j,2.2041082000572485e-05,4.4082164001144975e-09,dtn_port_modal_amplitudes,4.4082164001144975e-09,0.0
168,top,outgoing_up,air,0,-4,0,-4,s,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-4.5602419211245683e-15-2.3920524090385113e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.5602419211245683e-15-2.3920524090385113e-15j,9.9698817801257078e-01-7.7553677560606479e-02j,-4.7320197454771733e-15-2.0311844414486306e-15j,1.1159519086435925e-25,2.2319038172871854e-29,dtn_port_modal_amplitudes,2.2319038172871854e-29,0.0
169,top,outgoing_up,air,0,-4,0,-4,p,0.0000000000000000e+00+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.0114009783840404e-06+1.3256858293126676e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0114009783840404e-06+1.3256858293126676e-06j,9.9698817801257078e-01-7.7553677560606479e-02j,-9.0554300732605612e-07+1.4001309649455982e-06j,1.1700721249956634e-08,2.3401442499913273e-12,dtn_port_modal_amplitudes,2.3401442499913273e-12,0.0
170,top,outgoing_up,air,0,-3,0,-3,s,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.4771707598923525e-17+6.5937456747972741e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.4771707598923525e-17+6.5937456747972741e-15j,-8.7071866577587853e-01+4.9178146068093487e-01j,-3.1601623845165636e-15-5.7879044052191779e-15j,1.9880199660911575e-25,3.9760399321823156e-29,dtn_port_modal_amplitudes,3.9760399321823156e-29,0.0
171,top,outgoing_up,air,0,-3,0,-3,p,0.0000000000000000e+00+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.2187365150732766e-05+1.0943797652676572e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,3.2187365150732766e-05+1.0943797652676572e-05j,-8.7071866577587853e-01+4.9178146068093487e-01j,-3.3408096433916912e-05+6.3001805586382421e-06j,5.283804953947124e-06,1.056760990789425e-09,dtn_port_modal_amplitudes,1.056760990789425e-09,0.0
172,top,outgoing_up,air,0,-2,0,-2,s,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.7006293713138331e-15+3.6722835413777542e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,6.7006293713138331e-15+3.6722835413777542e-15j,-2.7392530131574466e-01-9.6175097052151626e-01j,1.6963503404079752e-15-7.4502681765548076e-15j,2.8107866850598992e-25,5.621573370119799e-29,dtn_port_modal_amplitudes,5.621573370119799e-29,0.0
173,top,outgoing_up,air,0,-2,0,-2,p,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.8511189734532282e-07-7.9300171759347252e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,3.8511189734532282e-07-7.9300171759347252e-07j,-2.7392530131574466e-01-9.6175097052151626e-01j,-8.6816206404134721e-07-1.5315850659555173e-07j,3.741496589708431e-09,7.482993179416864e-13,dtn_port_modal_amplitudes,7.482993179416864e-13,0.0
174,top,outgoing_up,air,0,-1,0,-1,s,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.6824425649993742e-15-7.0699354856039228e-16j,0.0000000000000000e+00+0.0000000000000000e+00j,2.6824425649993742e-15-7.0699354856039228e-16j,6.9219284753880006e-01-7.2171258948152450e-01j,1.3465214127479470e-15-2.4253284472907398e-15j,3.812445889153952e-26,7.624891778307906e-30,dtn_port_modal_amplitudes,7.624891778307906e-30,0.0
175,top,outgoing_up,air,0,-1,0,-1,p,0.0000000000000000e+00+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.6660842293971359e-05-4.1352571114673823e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,2.6660842293971359e-05-4.1352571114673823e-05j,6.9219284753880006e-01-7.2171258948152450e-01j,-1.1390226835643227e-05-4.7865419482657421e-05j,1.1993371740172094e-05,2.398674348034419e-09,dtn_port_modal_amplitudes,2.398674348034419e-09,0.0
176,top,outgoing_up,air,0,0,0,0,x,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.7993894307657102e-15-3.4820881736847560e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.7993894307657102e-15-3.4820881736847560e-15j,8.9363264032341072e-01-4.4879918020046511e-01j,9.3886745057315840e-16-4.3680713300783289e-15j,9.980759617199003e-26,1.996151923439801e-29,dtn_port_modal_amplitudes,1.996151923439801e-29,0.0
177,top,outgoing_up,air,0,0,0,0,y,0.0000000000000000e+00+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,4.6542113386515455e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.8989056507790683e-01+8.0328156759563185e-01j,5.9715859170278085e-01+8.0212319275504773e-01j,-7.2680266248740244e-03+1.1583748405841199e-03j,8.9363264032341072e-01-4.4879918020046511e-01j,-5.9750681439080244e-03+4.2970459581940131e-03j,0.27083021645587996,5.4166043291176e-05,dtn_port_modal_amplitudes,5.4166043291176e-05,0.0
178,top,outgoing_up,air,0,1,0,1,s,0.0000000000000000e+00+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.7722566590048087e-15-2.4803689872057082e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,3.7722566590048087e-15-2.4803689872057082e-15j,6.9219284753880006e-01-7.2171258948152450e-01j,8.2101555381784075e-16-4.4393787937601333e-15j,1.0097782111627884e-25,2.0195564223255772e-29,dtn_port_modal_amplitudes,2.0195564223255772e-29,0.0
179,top,outgoing_up,air,0,1,0,1,p,0.0000000000000000e+00+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,4.6116048192347353e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.6660842300722360e-05+4.1352571111418777e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.6660842300722360e-05+4.1352571111418777e-05j,6.9219284753880006e-01-7.2171258948152450e-01j,1.1390226828621025e-05+4.7865419485276583e-05j,1.199337174062177e-05,2.3986743481243544e-09,dtn_port_modal_amplitudes,2.3986743481243544e-09,0.0
180,top,outgoing_up,air,0,2,0,2,s,0.0000000000000000e+00+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.9588127626913137e-15-1.7834212482961451e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.9588127626913137e-15-1.7834212482961451e-15j,-2.7392530131574466e-01-9.6175097052151626e-01j,-2.5257007939546006e-15-2.3571168432973965e-15j,5.745948078014242e-26,1.1491896156028486e-29,dtn_port_modal_amplitudes,1.1491896156028486e-29,0.0
181,top,outgoing_up,air,0,2,0,2,p,0.0000000000000000e+00+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,4.4813554289587781e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.8511189438737255e-07+7.9300171208949150e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.8511189438737255e-07+7.9300171208949150e-07j,-2.7392530131574466e-01-9.6175097052151626e-01j,8.6816205793763075e-07+1.5315850525841983e-07j,3.741496536714447e-09,7.482993073428895e-13,dtn_port_modal_amplitudes,7.482993073428895e-13,0.0
182,top,outgoing_up,air,0,3,0,3,s,0.0000000000000000e+00+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.7849002478476186e-15+4.8479456798989006e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,2.7849002478476186e-15+4.8479456798989006e-15j,-8.7071866577587853e-01+4.9178146068093487e-01j,-4.8089944358873006e-15-2.8516344824183061e-15j,1.4289968249427628e-25,2.8579936498855263e-29,dtn_port_modal_amplitudes,2.8579936498855263e-29,0.0
183,top,outgoing_up,air,0,3,0,3,p,0.0000000000000000e+00+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,4.2554230812506105e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.2187365143431091e-05-1.0943797658971345e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.2187365143431091e-05-1.0943797658971345e-05j,-8.7071866577587853e-01+4.9178146068093487e-01j,3.3408096430654866e-05-6.3001805495664362e-06j,5.283804952428146e-06,1.0567609904856293e-09,dtn_port_modal_amplitudes,1.0567609904856293e-09,0.0
184,top,outgoing_up,air,0,4,0,4,s,0.0000000000000000e+00+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.0843661860346399e-15-5.1268459075386175e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.0843661860346399e-15-5.1268459075386175e-15j,9.9698817801257078e-01-7.7553677560606479e-02j,-3.4726823785544225e-15-4.8722008196375638e-15j,1.5064904783151242e-25,3.012980956630249e-29,dtn_port_modal_amplitudes,3.012980956630249e-29,0.0
185,top,outgoing_up,air,0,4,0,4,p,0.0000000000000000e+00+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,3.9172868631407914e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.0114009815007189e-06-1.3256858255351478e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,1.0114009815007189e-06-1.3256858255351478e-06j,9.9698817801257078e-01-7.7553677560606479e-02j,9.0554301072630831e-07-1.4001309614211655e-06j,1.1700721234338758e-08,2.340144246867752e-12,dtn_port_modal_amplitudes,2.340144246867752e-12,0.0
186,top,outgoing_up,air,0,5,0,5,s,0.0000000000000000e+00+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.4420795513064166e-16-3.2296227808953706e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,9.4420795513064166e-16-3.2296227808953706e-15j,-6.9479838687065476e-01+7.1920456172214042e-01j,1.6667252725664858e-15+2.9230153669111133e-15j,4.176783196607217e-26,8.353566393214435e-30,dtn_port_modal_amplitudes,8.353566393214435e-30,0.0
187,top,outgoing_up,air,0,5,0,5,p,0.0000000000000000e+00+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.2950613129059871e-05+7.6203347712217528e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.2950613129059871e-05+7.6203347712217528e-05j,-6.9479838687065476e-01+7.1920456172214042e-01j,-4.5807730182068560e-05-6.2260103104110837e-05j,2.204108200223026e-05,4.408216400446053e-09,dtn_port_modal_amplitudes,4.408216400446053e-09,0.0
188,top,outgoing_up,air,0,6,0,6,s,0.0000000000000000e+00+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.3507166563240528e-14+1.0741519287533524e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.3507166563240528e-14+1.0741519287533524e-15j,-9.8782557382725700e-01+1.5556553504182852e-01j,1.3175623541600687e-14-3.1623243387080439e-15j,5.383348591267754e-25,1.076669718253551e-28,dtn_port_modal_amplitudes,1.076669718253551e-28,0.0
189,top,outgoing_up,air,0,6,0,6,p,0.0000000000000000e+00+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.7999538073517042e-07-1.1814415832288054e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.7999538073517042e-07-1.1814415832288054e-07j,-9.8782557382725700e-01+1.5556553504182852e-01j,5.9131342899344351e-07+2.6478529263781949e-08j,1.0272864054425297e-09,2.0545728108850597e-13,dtn_port_modal_amplitudes,2.0545728108850597e-13,0.0
190,top,outgoing_up,air,0,7,0,7,s,0.0000000000000000e+00+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.0230088333379006e-16-5.3011153073941602e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.0230088333379006e-16-5.3011153073941602e-15j,9.2554073422487926e-01-3.7864805465031959e-01j,-2.7498191472518551e-15-4.6026084850977647e-15j,4.700901738313013e-26,9.401803476626028e-30,dtn_port_modal_amplitudes,9.401803476626028e-30,0.0
191,top,outgoing_up,air,0,7,0,7,p,0.0000000000000000e+00+0.0000000000000000e+00j,4.3982297150257105e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1.5222544329702142e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-4.4688412217804314e-05+2.4746244450758684e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.4688412217804314e-05+2.4746244450758684e-05j,9.2554073422487926e-01-3.7864805465031959e-01j,-3.1990828534229625e-05+3.9824837609946711e-05j,4.267336950634705e-06,8.534673901269411e-10,dtn_port_modal_amplitudes,8.534673901269411e-10,0.0
192,top,outgoing_up,air,1,-7,1,-7,s,6.2831853071795868e-02+0.0000000000000000e+00j,-4.3982297150257105e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1.3865332245041564e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.0896186374097810e-05+9.2413782691650994e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.0896186374097810e-05+9.2413782691650994e-06j,9.6540913404777287e-02-9.9532901697829113e-01j,7.1808750289407755e-06+2.1690751741550191e-05j,7.776234423784976e-07,1.5552468847569954e-10,dtn_port_modal_amplitudes,1.5552468847569954e-10,0.0
