auxiliary_index,side,direction,medium,m,n,order_m,order_n,polarization,alpha,gamma,beta,kz,vertical_sign,propagating,rayleigh_warning,refractive_index,auxiliary_amplitude_total_projection,incident_projection,outgoing_amplitude,boundary_phase,outgoing_amplitude_at_boundary,modal_power_code_units,power_ratio,power_source,R,T
301,top,outgoing_up,air,4,5,4,5,p,2.5132741228718347e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,2.3399854629988756e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.0933096447732272e-07+5.4893195175677856e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.0933096447732272e-07+5.4893195175677856e-08j,9.7100924635082006e-02+9.9527454023249895e-01j,-6.5249937332358948e-08-1.0348414539561071e-07j,3.7623394095711184e-11,7.524678819142238e-15,dtn_port_modal_amplitudes,7.524678819142238e-15,0.0
302,top,outgoing_up,air,4,6,4,6,s,2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.0964401827002778e-07-2.4806228459094131e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,3.0964401827002778e-07-2.4806228459094131e-07j,9.9469008590626551e-01+1.0291565964315751e-01j,3.3352932878464055e-07-2.1487787677505008e-07j,1.799969196181221e-10,3.5999383923624426e-14,dtn_port_modal_amplitudes,3.5999383923624426e-14,0.0
303,top,outgoing_up,air,4,6,4,6,p,2.5132741228718347e-01+0.0000000000000000e+00j,3.7699111843077515e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1.0643805853954433e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.7511259461128519e-08+1.9153652174362252e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.7511259461128519e-08+1.9153652174362252e-07j,9.9469008590626551e-01+1.0291565964315751e-01j,-2.2938313032840606e-09+1.9232166208597571e-07j,4.229986993646671e-11,8.459973987293343e-15,dtn_port_modal_amplitudes,8.459973987293343e-15,0.0
304,top,outgoing_up,air,5,-5,5,-5,s,3.1415926535897931e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.2475892650302397e-05+1.7033438862997437e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,2.2475892650302397e-05+1.7033438862997437e-05j,-4.4861738743632412e-01+8.9372391692838071e-01j,-2.5306267940476113e-05+1.2445745974115799e-05j,1.1846423035743435e-06,2.3692846071486876e-10,dtn_port_modal_amplitudes,2.3692846071486876e-10,0.0
305,top,outgoing_up,air,5,-5,5,-5,p,3.1415926535897931e-01+0.0000000000000000e+00j,-3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,5.6181440827527337e-06+4.6530810508354862e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,5.6181440827527337e-06+4.6530810508354862e-06j,-4.4861738743632412e-01+8.9372391692838071e-01j,-6.6789669431832911e-06+2.9336166709504962e-06j,7.926580123905713e-08,1.5853160247811428e-11,dtn_port_modal_amplitudes,1.5853160247811428e-11,0.0
306,top,outgoing_up,air,5,-4,5,-4,s,3.1415926535897931e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.9587854152769071e-07-1.4129701265534250e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9587854152769071e-07-1.4129701265534250e-07j,9.7100924635078481e-02+9.9527454023249928e-01j,1.5964930680528103e-07+1.8123285478337675e-07j,1.466402622353606e-10,2.932805244707213e-14,dtn_port_modal_amplitudes,2.932805244707213e-14,0.0
307,top,outgoing_up,air,5,-4,5,-4,p,3.1415926535897931e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,9.7998636550283642e-08+3.6095422679958645e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,9.7998636550283642e-08+3.6095422679958645e-08j,9.7100924635078481e-02+9.9527454023249928e-01j,-2.6409096990284032e-08+1.0104044685331333e-07j,2.74174423820772e-11,5.483488476415441e-15,dtn_port_modal_amplitudes,5.483488476415441e-15,0.0
308,top,outgoing_up,air,5,-3,5,-3,s,3.1415926535897931e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.2315106234989464e-06-2.7690202497933291e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.2315106234989464e-06-2.7690202497933291e-06j,-5.6512332570259845e-02-9.9840190117380501e-01j,-2.2994132158716250e-06+8.3748396492838272e-06j,2.325832404746423e-07,4.651664809492847e-11,dtn_port_modal_amplitudes,4.651664809492847e-11,0.0
309,top,outgoing_up,air,5,-3,5,-3,p,3.1415926535897931e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.0049748397603882e-06-1.0243872842642255e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.0049748397603882e-06-1.0243872842642255e-06j,-5.6512332570259845e-02-9.9840190117380501e-01j,-8.5293207463787151e-07+3.0580631078853067e-06j,3.108061720154105e-08,6.216123440308212e-12,dtn_port_modal_amplitudes,6.216123440308212e-12,0.0
310,top,outgoing_up,air,5,-2,5,-2,s,3.1415926535897931e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.9549688789985445e-07+9.5737969129498976e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.9549688789985445e-07+9.5737969129498976e-08j,9.4763140690420844e-01+3.1936611693908690e-01j,-4.0536073575129736e-07-3.5583998969731072e-08j,5.684817415138063e-10,1.1369634830276127e-13,dtn_port_modal_amplitudes,1.1369634830276127e-13,0.0
311,top,outgoing_up,air,5,-2,5,-2,p,3.1415926535897931e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-7.0091687777341173e-08+3.0221347078158209e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-7.0091687777341173e-08+3.0221347078158209e-08j,9.4763140690420844e-01+3.1936611693908690e-01j,-7.6072758965752137e-08+6.2537874950591454e-09j,2.000243317077059e-11,4.000486634154118e-15,dtn_port_modal_amplitudes,4.000486634154118e-15,0.0
312,top,outgoing_up,air,5,-1,5,-1,s,3.1415926535897931e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.9593825549128061e-05+5.2337619178598303e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.9593825549128061e-05+5.2337619178598303e-05j,1.6368469478040518e-01+9.8651270680850611e-01j,-5.6475782666185378e-05-2.0627817726507104e-05j,1.3110993534221977e-05,2.622198706844396e-09,dtn_port_modal_amplitudes,2.622198706844396e-09,0.0
313,top,outgoing_up,air,5,-1,5,-1,p,3.1415926535897931e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-4.3056849703769132e-06+7.6265266876567907e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-4.3056849703769132e-06+7.6265266876567907e-06j,1.6368469478040518e-01+9.8651270680850611e-01j,-8.2284402163843345e-06-2.9992672416875145e-06j,2.781865913033594e-07,5.563731826067189e-11,dtn_port_modal_amplitudes,5.563731826067189e-11,0.0
314,top,outgoing_up,air,5,0,5,0,s,3.1415926535897931e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.7954811956040207e-05-9.6915580014221998e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,3.7954811956040207e-05-9.6915580014221998e-05j,-1.8237907681107474e-01+9.8322829106039256e-01j,8.8367976549429676e-05+5.4993618908659619e-05j,3.996462547276565e-05,7.992925094553132e-09,dtn_port_modal_amplitudes,7.992925094553132e-09,0.0
315,top,outgoing_up,air,5,0,5,0,p,3.1415926535897931e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,3.4339596363008190e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.7147276425201360e-15+5.3249238319494053e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.7147276425201360e-15+5.3249238319494053e-15j,-1.8237907681107474e-01+9.8322829106039256e-01j,-4.5581271612669685e-15-4.6235800042700971e-15j,1.5550989891386592e-25,3.110197978277319e-29,dtn_port_modal_amplitudes,3.110197978277319e-29,0.0
316,top,outgoing_up,air,5,1,5,1,s,3.1415926535897931e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.9593825564522268e-05+5.2337619186009693e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.9593825564522268e-05+5.2337619186009693e-05j,1.6368469478040518e-01+9.8651270680850611e-01j,-5.6475782676016605e-05-2.0627817740480555e-05j,1.3110993540340175e-05,2.6221987080680355e-09,dtn_port_modal_amplitudes,2.6221987080680355e-09,0.0
317,top,outgoing_up,air,5,1,5,1,p,3.1415926535897931e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,3.3759879454316299e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,4.3056849696884897e-06-7.6265266875350382e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,4.3056849696884897e-06-7.6265266875350382e-06j,1.6368469478040518e-01+9.8651270680850611e-01j,8.2284402161515393e-06+2.9992672410283052e-06j,2.7818659127512334e-07,5.563731825502468e-11,dtn_port_modal_amplitudes,5.563731825502468e-11,0.0
318,top,outgoing_up,air,5,2,5,2,s,3.1415926535897931e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-3.9549687724037944e-07+9.5737983312166288e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-3.9549687724037944e-07+9.5737983312166288e-08j,9.4763140690420844e-01+3.1936611693908690e-01j,-4.0536073017950743e-07-3.5583982125514941e-08j,5.684817218898351e-10,1.1369634437796705e-13,dtn_port_modal_amplitudes,1.1369634437796705e-13,0.0
319,top,outgoing_up,air,5,2,5,2,p,3.1415926535897931e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,3.1957694033783096e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,7.0091684723370182e-08-3.0221351211931242e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,7.0091684723370182e-08-3.0221351211931242e-08j,9.4763140690420844e-01+3.1936611693908690e-01j,7.6072757391900348e-08-6.2537923876871561e-09j,2.0002432558769542e-11,4.0004865117539094e-15,dtn_port_modal_amplitudes,4.0004865117539094e-15,0.0
320,top,outgoing_up,air,5,3,5,3,s,3.1415926535897931e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-8.2315106113882794e-06-2.7690202699037611e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-8.2315106113882794e-06-2.7690202699037611e-06j,-5.6512332570259845e-02-9.9840190117380501e-01j,-2.2994132366343202e-06+8.3748396383289993e-06j,2.3258324020326523e-07,4.651664804065305e-11,dtn_port_modal_amplitudes,4.651664804065305e-11,0.0
321,top,outgoing_up,air,5,3,5,3,p,3.1415926535897931e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,2.8703695231365395e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.0049748527217558e-06+1.0243872746748101e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,3.0049748527217558e-06+1.0243872746748101e-06j,-5.6512332570259845e-02-9.9840190117380501e-01j,8.5293206433130367e-07-3.0580631202840407e-06j,3.1080617381164184e-08,6.216123476232838e-12,dtn_port_modal_amplitudes,6.216123476232838e-12,0.0
322,top,outgoing_up,air,5,4,5,4,s,3.1415926535897931e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.9587851670092751e-07-1.4129703868605368e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,1.9587851670092751e-07-1.4129703868605368e-07j,9.7100924635078481e-02+9.9527454023249928e-01j,1.5964933030228346e-07+1.8123282754632532e-07j,1.4664025627772958e-10,2.932805125554592e-14,dtn_port_modal_amplitudes,2.932805125554592e-14,0.0
323,top,outgoing_up,air,5,4,5,4,p,3.1415926535897931e-01+0.0000000000000000e+00j,2.5132741228718347e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,2.3399854629988762e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-9.7998696111056699e-08-3.6095435720614256e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-9.7998696111056699e-08-3.6095435720614256e-08j,9.7100924635078481e-02+9.9527454023249928e-01j,2.6409104185910410e-08-1.0104050739889406e-07j,2.7417474094551545e-11,5.48349481891031e-15,dtn_port_modal_amplitudes,5.48349481891031e-15,0.0
324,top,outgoing_up,air,5,5,5,5,s,3.1415926535897931e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.2475892628786768e-05+1.7033438908226340e-05j,0.0000000000000000e+00+0.0000000000000000e+00j,2.2475892628786768e-05+1.7033438908226340e-05j,-4.4861738743632412e-01+8.9372391692838071e-01j,-2.5306267971245980e-05+1.2445745934596298e-05j,1.18464230442881e-06,2.3692846088576205e-10,dtn_port_modal_amplitudes,2.3692846088576205e-10,0.0
325,top,outgoing_up,air,5,5,5,5,p,3.1415926535897931e-01+0.0000000000000000e+00j,3.1415926535897931e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1.3865332245041576e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-5.6181440970295816e-06-4.6530810427391311e-06j,0.0000000000000000e+00+0.0000000000000000e+00j,-5.6181440970295816e-06-4.6530810427391311e-06j,-4.4861738743632412e-01+8.9372391692838071e-01j,6.6789669423522273e-06-2.9336166873422223e-06j,7.926580136577704e-08,1.585316027315541e-11,dtn_port_modal_amplitudes,1.585316027315541e-11,0.0
326,top,outgoing_up,air,6,-4,6,-4,s,3.7699111843077515e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,1.0643805853954440e-01+0.0000000000000000e+00j,1.0643805853954440e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.3592286200035757e-07-3.6866768148485234e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,3.3592286200035757e-07-3.6866768148485234e-07j,9.9469008590626495e-01+1.0291565964316193e-01j,3.7208081809014271e-07-3.3213836483504563e-07j,2.8444705835595973e-10,5.688941167119196e-14,dtn_port_modal_amplitudes,5.688941167119196e-14,0.0
327,top,outgoing_up,air,6,-4,6,-4,p,3.7699111843077515e-01+0.0000000000000000e+00j,-2.5132741228718347e-01+0.0000000000000000e+00j,1.0643805853954440e-01+0.0000000000000000e+00j,1.0643805853954440e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.9227676487122651e-08-1.3038408491267538e-07j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.9227676487122651e-08-1.3038408491267538e-07j,9.9469008590626495e-01+1.0291565964316193e-01j,-1.5653915930058526e-08-1.3269974222810799e-07j,2.041563374404647e-11,4.083126748809295e-15,dtn_port_modal_amplitudes,4.083126748809295e-15,0.0
328,top,outgoing_up,air,6,-3,6,-3,s,3.7699111843077515e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.7942870651774473e-07-5.3903645798952776e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.7942870651774473e-07-5.3903645798952776e-08j,7.4995831046452544e-01-6.6148509625326746e-01j,2.4889925335206581e-07-2.9141192158340397e-07j,3.114538234017793e-10,6.229076468035587e-14,dtn_port_modal_amplitudes,6.229076468035587e-14,0.0
329,top,outgoing_up,air,6,-3,6,-3,p,3.7699111843077515e-01+0.0000000000000000e+00j,-1.8849555921538758e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.4988090246528489e-07+3.2600437254180219e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.4988090246528489e-07+3.2600437254180219e-08j,7.4995831046452544e-01-6.6148509625326746e-01j,1.3396913175874339e-07-7.4695014350225802e-08j,4.9891127161961925e-11,9.978225432392386e-15,dtn_port_modal_amplitudes,9.978225432392386e-15,0.0
330,top,outgoing_up,air,6,-2,6,-2,s,3.7699111843077515e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.3457429313092274e-08-8.9917080535441590e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.3457429313092274e-08-8.9917080535441590e-08j,-3.8948672055607042e-01+9.2103208115161628e-01j,1.0753234185471022e-07-2.3424819365043743e-08j,3.152592832847633e-11,6.3051856656952675e-15,dtn_port_modal_amplitudes,6.3051856656952675e-15,0.0
331,top,outgoing_up,air,6,-2,6,-2,p,3.7699111843077515e-01+0.0000000000000000e+00j,-1.2566370614359174e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-2.3757046776175584e-08+1.5808216381450833e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-2.3757046776175584e-08+1.5808216381450833e-08j,-3.8948672055607042e-01+9.2103208115161628e-01j,-5.3068201941529396e-09-2.8038092590529330e-08j,2.119519771386816e-12,4.2390395427736325e-16,dtn_port_modal_amplitudes,4.2390395427736325e-16,0.0
332,top,outgoing_up,air,6,-1,6,-1,s,3.7699111843077515e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.3837594185508492e-07-4.1673472572337221e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.3837594185508492e-07-4.1673472572337221e-08j,-9.7402708549712580e-01-2.2643152765896971e-01j,6.1235927003918259e-07+1.8513953076715855e-07j,1.1677827843280797e-09,2.33556556865616e-13,dtn_port_modal_amplitudes,2.33556556865616e-13,0.0
333,top,outgoing_up,air,6,-1,6,-1,p,3.7699111843077515e-01+0.0000000000000000e+00j,-6.2831853071795868e-02+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.1442101531690467e-08-3.3403160240893678e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.1442101531690467e-08-3.3403160240893678e-08j,-9.7402708549712580e-01-2.2643152765896971e-01j,5.2282742479748049e-08+4.6448011728229331e-08j,1.3955688298531687e-11,2.7911376597063377e-15,dtn_port_modal_amplitudes,2.7911376597063377e-15,0.0
334,top,outgoing_up,air,6,0,6,0,s,3.7699111843077515e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.1798689305224411e-06+5.3947510791930328e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,1.1798689305224411e-06+5.3947510791930328e-08j,-7.8490829720534228e-01-6.1961194709125000e-01j,-8.9266239097934340e-07-7.7340473418764130e-07j,4.090351399986261e-09,8.180702799972523e-13,dtn_port_modal_amplitudes,8.180702799972523e-13,0.0
335,top,outgoing_up,air,6,0,6,0,p,3.7699111843077515e-01+0.0000000000000000e+00j,0.0000000000000000e+00+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,2.7293685803247492e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,1.3135226540965010e-14+1.2308858595400305e-15j,0.0000000000000000e+00+0.0000000000000000e+00j,1.3135226540965010e-14+1.2308858595400305e-15j,-7.8490829720534228e-01-6.1961194709125000e-01j,-9.5472767135985789e-15-9.1048758165976931e-15j,5.1033841929249465e-25,1.0206768385849895e-28,dtn_port_modal_amplitudes,1.0206768385849895e-28,0.0
336,top,outgoing_up,air,6,1,6,1,s,3.7699111843077515e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.3837595540474042e-07-4.1673505861347094e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.3837595540474042e-07-4.1673505861347094e-08j,-9.7402708549712580e-01-2.2643152765896971e-01j,6.1235927569923261e-07+1.8513956625962501e-07j,1.1677828416074203e-09,2.335565683214841e-13,dtn_port_modal_amplitudes,2.335565683214841e-13,0.0
337,top,outgoing_up,air,6,1,6,1,p,3.7699111843077515e-01+0.0000000000000000e+00j,6.2831853071795868e-02+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,2.6560626256209324e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,6.1442108979514892e-08+3.3403147761667209e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,6.1442108979514892e-08+3.3403147761667209e-08j,-9.7402708549712580e-01-2.2643152765896971e-01j,-5.2282752559821068e-08-4.6448001259547012e-08j,1.3955688531166232e-11,2.791137706233247e-15,dtn_port_modal_amplitudes,2.791137706233247e-15,0.0
338,top,outgoing_up,air,6,2,6,2,s,3.7699111843077515e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-6.3457441613635039e-08-8.9917085252735654e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-6.3457441613635039e-08-8.9917085252735654e-08j,-3.8948672055607042e-01+9.2103208115161628e-01j,1.0753235099038745e-07-2.3424828856914848e-08j,3.1525934599999165e-11,6.305186919999834e-15,dtn_port_modal_amplitudes,6.305186919999834e-15,0.0
339,top,outgoing_up,air,6,2,6,2,p,3.7699111843077515e-01+0.0000000000000000e+00j,1.2566370614359174e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,2.4228735301475479e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,2.3757008755396557e-08-1.5808194679126417e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,2.3757008755396557e-08-1.5808194679126417e-08j,-3.8948672055607042e-01+9.2103208115161628e-01j,5.3068150142044544e-09+2.8038049119404929e-08j,2.1195132832557613e-12,4.2390265665115235e-16,dtn_port_modal_amplitudes,4.2390265665115235e-16,0.0
340,top,outgoing_up,air,6,3,6,3,s,3.7699111843077515e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,3.7942870350143139e-07-5.3903645805672044e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,3.7942870350143139e-07-5.3903645805672044e-08j,7.4995831046452544e-01-6.6148509625326746e-01j,2.4889925108551184e-07-2.9141191959319683e-07j,3.1145381854940185e-10,6.229076370988038e-14,dtn_port_modal_amplitudes,6.229076370988038e-14,0.0
341,top,outgoing_up,air,6,3,6,3,p,3.7699111843077515e-01+0.0000000000000000e+00j,1.8849555921538758e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1.9739288900240984e-01+0.0000000000000000e+00j,1,True,False,1.0000000000000000e+00+0.0000000000000000e+00j,-1.4988089429371844e-07-3.2600450369889691e-08j,0.0000000000000000e+00+0.0000000000000000e+00j,-1.4988089429371844e-07-3.2600450369889691e-08j,7.4995831046452544e-01-6.6148509625326746e-01j,-1.3396913430625557e-07+7.4694999108621061e-08j,4.989112378097218e-11,9.978224756194439e-15,dtn_port_modal_amplitudes,9.978224756194439e-15,0.0
